Entrez,TR1,TR2,TR3,WR1,WR2,WR3
1357,0.106425095579308,0.65700946495039,0.370066907530164,0.28914430011212,0.365836631998908,0
1358,0.805327624403937,0.337284007854172,0.62770763613887,0.252539837144567,0.144664487688542,0.140351230559228
57094,3.62803533949726,3.69548402280355,3.99295677446553,3.30241978602242,2.85432619423408,3.240845868904
1371,4.42393507243155,4.53490765529669,4.46174019662368,4.12077859141256,3.87334780503878,3.88017700569674
1373,2.65757738636146,2.81519899254371,2.83737717350631,4.23079052427691,4.17508983927972,3.81138191745595
1374,4.62591008350954,4.51006642697178,4.53098491952511,2.09104926133472,2.0270946390178,2.09042552660829
1375,3.80703998654695,4.04299550500143,4.21129752247845,2.91180038122881,2.70636240435083,2.89398944168116
126129,0,0,0.0870644454208196,0.117960994060336,0.0713899374224066,0.230276511828991
1376,3.58966932912538,3.64730191804941,3.60175366751781,3.19400055843323,3.32208295346175,3.42337946929984
1384,3.67963545420146,3.83957825713609,3.62606701335344,3.10454253420861,3.2135048525178,3.28737948394797
54675,3.36327857448553,3.43936510255247,3.36661658578594,3.43399487724518,3.59322991232129,3.5924822857275
54677,3.45118998608298,3.32583265830533,3.62145514386948,3.33488967202375,3.88406248664125,3.1426632049951
1431,6.16946391663067,6.06343473231702,6.18795269298017,6.76566773746091,6.73239091221999,6.68697886127099
51380,3.23258543041531,3.65283044885227,3.84715595963532,3.38759176952474,3.41707403236677,3.22689751237756
55790,0.279649282355477,0.256909512863531,0.215162537038272,0.0388953122194963,0.0867011790541034,0
55454,4.02888911269543,3.62961187076149,4.20038581217614,3.12342902480288,3.02317635330701,2.59437800633719
1491,3.42727215414321,3.23602295316908,3.33557665298511,3.88768220448616,3.30103674695636,3.57754276464822
1503,3.28889372812366,3.29362995943568,3.29083591045307,4.72065466234071,4.83364773603144,4.78903806614377
56474,3.38504308119197,3.58695077587606,3.43131034498381,3.51804363896342,3.48327070502438,3.3866217697472
5476,6.16179677742697,6.2155689319635,6.30962212681627,4.52478135031525,4.48485044436775,4.62572317663219
8029,0.0149912303205878,0.0222039955667817,0,0,0,0
124637,3.41952817586546,3.53771558514211,3.34447473799897,3.68776677703376,3.39881522944733,3.39801690957459
79901,0.108512783816022,0.0679653207001909,0.0936149057688009,0,0,0
1537,5.72662428286434,5.56565271726226,5.75458499506465,6.26685143806507,6.37629680373855,6.58183243767734
1583,0,0.074823807091853,0,0.0555683476995874,0,0
1588,3.50092915358734,3.69347306538091,3.51554267088069,1.36870737988148,0.978170367130627,1.54564422477685
1543,3.49098645697303,3.26815903546695,3.57444427443259,3.43750962402088,3.46840091727325,3.54903023611411
1544,0.32358302496164,0.346492375785563,0.447851874050442,0.321029087320367,0.326477528874239,0.368982338353118
1545,1.36959541630611,1.6076361357396,1.29646552383021,0.90633586019,1.01609985869863,0.965314184910685
1589,0.662023570382271,0,1.54230576317987,0.423080415077815,0.201398220482147,0.790497260891594
1591,0.759712997063886,0.951023536191017,0.469186351029226,0.836635854460165,0.476199178438461,0.806437779776033
1592,0.8071269941044,0.624398538583602,1.36011608229939,0.1000344879498,0.332334212742043,0.244396643297869
56603,3.58435307236387,3.80459529701741,3.66359910746266,3.38145101109057,3.19283890496513,3.13149966165086
1593,3.90841379628399,3.98759910941543,4.05876097516001,2.85892134117811,2.88377048787676,2.91470822119934
