entrezID,CHO_Core_1,CHO_Core_2,CHO_Core_6,CHO_Core_8,CHO_Core_9,CHO_Core_10,CHO_Core_11,CHO_Core_12,CHO_Core_13,CHO_Core_14,CHO_Core_15,CHO_Core_16,CHO_Core_17,CHO_Core_18
100754023,3.75304851302467,4.26028059778353,4.02434341139024,2.81638014904681,3.24790146302334,3.47246266286182,3.85288404457105,4.06909001447008,3.15517480133323,3.05387864920697,3.50996618720491,2.04434912118247,3.39022693961278,3.45360488188741
100754024,3.02252189738766,2.96949109724061,2.19238687799481,2.22342910630723,4.10876333852462,4.35718817430466,4.33695108394349,4.27574367431471,3.25443685635031,3.22919338405042,3.25443685635031,3.12692539229563,3.61854915485056,3.89187679700484
100754028,3.23623103334117,3.41180499915691,3.37717996383548,2.7748035973951,3.60360933851914,3.41180499915691,3.91472546006619,4.26612450630669,3.7669463076774,3.52552010188009,3.53675065368969,2.17888463592569,3.55913636425188,3.6476902285665
100754030,3.68297141656158,4.1869363349126,4.11881728425809,2.97685643166988,2.93233631561589,3.21956754293779,3.10088571980495,3.38339774983171,3.75303413220606,3.53762946129766,3.86148145082733,2.30306493033192,3.7929323490134,3.33320503317602
100754031,0,0,0,7.52038698388137,0,7.52038698388137,0,0,7.52038698388137,0,7.52038698388137,0,0,0
100754039,3.03154805409258,3.83866524987427,2.9155090908675,2.9155090908675,3.23586657291815,3.37407872931818,3.91789225961709,3.97865689637414,4.18983693274935,3.22584652948458,3.69464089092839,2.2302881539754,3.64876900954819,3.9440247232848
100754088,2.71014701716673,2.84651910676503,2.88226546098615,2.17565804228317,2.00880210046122,2.31722462710361,2.64521103953268,2.87335280265473,4.25231209995083,4.6491392514637,4.95832864927324,3.52481496745663,4.61777151997751,4.61777151997751
100754096,3.84272599022079,4.32181560470695,3.72972683063458,2.72002011231655,2.77219449877944,2.39499596077157,3.12292254561324,3.59947344463487,4.21924790554144,4.25795777630951,4.30910911756359,2.0872064957744,2.97561238196166,3.4506529351026
100754097,0,7.52038698388137,0,0,7.52038698388137,0,0,0,0,0,0,0,10.3972077083992,0
100754101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100754111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100754134,3.07010818207122,3.42973742164094,3.42385259540466,2.79736388783464,3.55748159614071,3.51140590395125,3.70992505153844,3.55174530115768,3.78717710064724,3.49401746214861,4.01725207891989,2.48762169694357,3.93819011990434,3.52296469377534
100754136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100754177,3.65443754271396,2.15391458046227,2.15391458046227,4.80705583577312,7.81092513791777,6.53125826723177,3.65443754271396,6.53125826723177,0,0,0,0,0,0
100754187,2.33720540740799,2.78883394474738,2.26579990958091,1.6274113227156,4.97503149669814,6.3021527085749,4.94706498351559,4.58360836744118,2.38424876519293,1.84069575247739,3.12288778464703,1.86672779343026,2.74546316475656,3.87174846426795
100754190,2.65314125531085,0,2.65314125531085,0,4.3773436867695,7.52038698388137,5.6570105574555,8.87476175455837,2.65314125531085,0,0,0,0,0
100754196,0,0,0,0,10.3972077083992,0,0,10.3972077083992,0,0,0,0,0,0
100754217,3.1613823273646,3.30572224736886,3.30572224736886,3.1613823273646,2.01418492850947,1.6314845428978,3.01275142603859,2.53835523508738,4.21394134940614,4.44577095219577,4.77452784000967,2.36966453692813,4.5577756356416,4.66732618382033
100754222,3.41936017370203,4.19046387234454,3.37502490784786,2.09649183570102,3.7925266827528,3.7925266827528,3.65875486624178,3.85584729383146,3.49238970955747,3.28515728643621,3.59287156007136,2.38813777178197,3.4681648559687,3.72378132851155
100754223,4.25267196126874,4.68013607918854,4.5823735379494,3.41617079314759,2.87077981822247,2.88687271101607,3.19075523302288,3.48791906471279,3.55338189794999,3.47900663333416,3.87007577803993,1.76088734692224,2.98432728345634,2.7173352720894
100754260,3.06987370429765,3.47319302573308,2.78740657703395,2.48802138663924,3.98282756446346,3.80472654387277,4.03637559969534,3.13408004403927,3.57644153218579,3.33723298725682,3.36776743329772,2.45159135298457,4.45754281517468,4.07616360806191
100754270,3.54553731509909,3.74337200712965,3.80859676840708,2.98429302150397,3.54864097752028,3.80859676840708,4.21028284396697,4.25358487374608,3.15837203683345,2.95642809393367,3.11118597716271,2.09728595934895,3.40703302320405,3.48933940847441
100754276,4.71065686698491,4.99230198036005,4.47456955195546,3.6399967706109,2.19821357003892,2.21772125850941,2.93588253683105,3.01812090535421,3.90392192493028,3.85972237486715,4.08250363101493,1.71460724869849,2.82216743410786,2.61522399641121
100754298,2.50152306597414,2.62635441274491,2.79944624290791,2.519548062964,3.76353816430091,4.19345662466377,4.08281618613767,3.96967197818051,2.90882560469153,3.30853611344864,3.69289413920817,2.73954332591853,4.40765296865604,4.33309758002029
100754324,1.4384103622589,1.4384103622589,2.55412811882995,1.00335347731076,2.55412811882995,1.4384103622589,2.87682072451781,2.2091637613952,4.90414626505863,3.99253848108886,6.64567973639971,3.99253848108886,5.67489966419492,3.73607200915111
100754332,3.34442055671042,3.45429044829114,3.68684012196952,2.56149840318336,3.60717416463864,4.10366348596746,3.95608046816541,4.18927319836721,3.2103950718028,3.35498899123317,3.19951621134512,2.37879269083396,3.4800979086236,3.65711393914671
100754362,2.23063223576869,2.7432759681952,1.85712530934087,0.273505678565285,4.9416558183176,4.61746822084107,3.05798656797919,4.38904350825371,3.05798656797919,3.05798656797919,3.49576602310079,3.89828211734614,3.89828211734614,4.9416558183176
100754371,3.17347552739388,3.14914457913802,3.33115701298521,2.97037677938904,4.00351543390604,3.88703762088843,3.88282709432382,4.27168694435366,3.33115701298521,3.20734116242311,3.79357695582766,2.17766759425526,3.52490819103474,3.46573590279973
100754380,3.91797787602651,4.18693389134515,5.16045552920032,3.74681406965431,2.17162561013095,2.32368353471152,3.61097578079702,3.54564752117573,3.64419393062626,3.48035476057882,3.96804160620098,1.82037341962904,3.00963303468703,2.92886204747672
100754402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100754426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100754434,4.10194975522914,4.13863981318575,3.80061535602281,2.80324752118623,3.65115631823077,3.74974114354235,3.58673824928191,3.62501202397647,3.42816627546969,3.05518801157519,3.56507979957463,2.05967072976548,3.49953578983573,3.08447902656702
100754444,2.902838942841,3.36680794446893,2.9218684615294,2.45433127527671,3.16287897061878,3.00661625309826,3.03454928664146,3.13565567287762,4.18265956742852,4.42045654134502,4.54554993183554,2.70845100262756,3.97162598421252,4.09330499283508
100754462,2.46238242548897,4.10490276034915,4.10490276034915,2.46238242548897,5.33920315000678,6.32833186665638,6.32833186665638,5.33920315000678,0,0,0,2.46238242548897,2.46238242548897,0
100754473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100754476,2.82373723558959,3.17576589892768,3.77511937549727,2.18341945537875,3.30805410390201,3.81740803451778,3.72389629197759,3.84261060812938,3.57142648190237,3.74957342855772,3.87185394763652,2.58167568864175,3.90920294748165,3.80897886761086
100754480,3.93787805716761,4.23250162971405,3.84591919590626,3.23737908883909,2.83338955940384,2.87640689798183,3.14205005587869,3.33857083125047,4.00073700530158,3.92732430451467,4.31628027912412,1.98370553922435,3.24689925096154,3.06463555134036
100754488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100754504,0,0,10.3972077083992,0,0,0,0,10.3972077083992,0,0,0,0,0,0
100754544,3.12842450533166,3.6311411508893,4.23713421358402,3.08963643202087,2.57215427625476,2.80935290161256,3.41696609343489,3.77960300402513,3.66162241228341,3.84698663073434,3.86160652419151,2.42145793837956,4.04184311807718,3.6311411508893
100754547,0,8.67300527694053,0,0,0,0,11.6768745790852,0,0,0,0,0,0,0
100754559,2.16897807367195,4.59866538032564,6.64314359635041,4.22415883946005,1.08111554234818,1.08111554234818,3.06192911957743,1.96952142853544,4.35213657540487,3.95793626686599,4.47692023527421,2.72363587720836,2.89564301079502,1.96952142853544
100754567,3.75609138662333,3.79059249165399,3.47639469472632,2.4107208012462,3.8150911932406,4.05136367422778,4.22771013841163,4.11621156419355,2.85334281413686,2.40424381676425,3.34389649981627,2.11748492325254,3.66626540990735,3.88305576131045
100754654,3.26167899495337,3.42609882014194,3.42609882014194,3.03368834686207,3.07241606468305,2.99465831873474,3.01421141627911,3.03368834686207,4.37288423562341,4.12909274939489,5.1304179525363,2.1423117242692,3.46191375966546,3.317088532987
100754659,2.90427114063237,3.28549660748103,2.59540802306505,2.0646070439231,1.53462885422204,1.98396013427368,2.84596144189316,2.72726150537779,5.01622268341323,4.39673608341235,5.64613462243858,2.53335965698649,4.53808825310363,4.34630337918148
100754678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100754681,3.83334359068457,4.16823992895832,3.77321832247831,2.18837016771471,3.05127439852279,3.29915114433754,3.05762346175544,3.30368345353552,4.00949936434804,3.90883561732298,4.25887522193518,2.07575156596794,3.44218526735513,3.59123098821227
100754687,2.80317394328683,2.85162680935411,2.66566842535608,2.08644663310085,4.78190694267988,4.32375026105132,4.31604694710324,3.93991263273591,3.24236928466154,2.88595076487911,3.66660722883304,2.38254916534237,3.90097410154769,3.81081630182379
100754688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100754698,0,2.2976616468922,2.2976616468922,3.86594944116741,5.0580045583924,6.82620475961029,5.0580045583924,7.52038698388137,0,0,0,0,2.2976616468922,3.86594944116741
100754706,5.43331465326429,6.51662105039385,4.31853595200636,3.97859924708169,0.447106200261332,0.587677707665528,2.12655702240047,1.23673576527548,4.11735939104686,5.48563202146843,4.3838353875794,1.11349008890221,1.70141487399479,1.70141487399479
100754712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100754714,3.83225459355272,4.06070501687902,3.35031764072003,2.43306411678057,3.00745860843064,3.05005329494742,3.57168051108855,3.93134863379258,3.84299017653565,3.88968920462795,3.88902513730952,2.26315362894684,3.62517308798895,3.37245836515787
100754734,0,2.55412811882995,2.55412811882995,2.55412811882995,4.90414626505863,6.93147180559945,4.23648930193602,2.55412811882995,2.55412811882995,3.46573590279973,2.55412811882995,2.55412811882995,2.55412811882995,4.90414626505863
