SampleID_S1,TaskID_S1,TaskScore_S1,BinaryTaskScore_S1,EssentialRxnsTask_S1,ExpressionScoreEssentialRxnsTask_S1,GeneAssociatedToEssentialRxnsTask_S1,GeneExpressionValue_S1,SampleID_S2,TaskID_S2,TaskScore_S2,BinaryTaskScore_S2,EssentialRxnsTask_S2,ExpressionScoreEssentialRxnsTask_S2,GeneAssociatedToEssentialRxnsTask_S2,GeneExpressionValue_S2,SampleID_S3,TaskID_S3,TaskScore_S3,BinaryTaskScore_S3,EssentialRxnsTask_S3,ExpressionScoreEssentialRxnsTask_S3,GeneAssociatedToEssentialRxnsTask_S3,GeneExpressionValue_S3,SampleID_S4,TaskID_S4,TaskScore_S4,BinaryTaskScore_S4,EssentialRxnsTask_S4,ExpressionScoreEssentialRxnsTask_S4,GeneAssociatedToEssentialRxnsTask_S4,GeneExpressionValue_S4,SampleID_S5,TaskID_S5,TaskScore_S5,BinaryTaskScore_S5,EssentialRxnsTask_S5,ExpressionScoreEssentialRxnsTask_S5,GeneAssociatedToEssentialRxnsTask_S5,GeneExpressionValue_S5,SampleID_S6,TaskID_S6,TaskScore_S6,BinaryTaskScore_S6,EssentialRxnsTask_S6,ExpressionScoreEssentialRxnsTask_S6,GeneAssociatedToEssentialRxnsTask_S6,GeneExpressionValue_S6
1,1,1.310978979998,0,TRAP,3.44542112168033,6747,123.873113,2,1,1.36821724310988,0,TRAP,3.46316335751829,6745,30.886356,3,1,1.19933718524303,0,TRAP,3.4402707568759,6748,262.511646,4,1,1.20220881757428,0,TRAP,3.25150066359641,6748,242.959584,5,1,1.39838155503675,0,TRAP,3.26700478191168,6748,244.537762,6,1,1.18218243328251,0,TRAP,3.25935841724431,6745,28.417795
1,1,1.310978979998,0,SEC61C,3.5587763225869,10952,888.312595,2,1,1.36821724310988,0,SEC61C,3.43730541818685,10952,846.44292,3,1,1.19933718524303,0,SEC61C,3.57707360294163,10952,894.70808,4,1,1.20220881757428,0,SEC61C,3.10847656954646,23480,662.543811,5,1,1.39838155503675,0,SEC61C,3.25687802567808,23480,705.655384,6,1,1.18218243328251,0,SEC61C,3.02897731229915,23480,639.969744
1,1,1.310978979998,0,BiP_atp_formation,3.39500954381151,3309,573.352739,2,1,1.36821724310988,0,BiP_atp_formation,3.41821201058166,3309,578.763464,3,1,1.19933718524303,0,BiP_atp_formation,3.42598667508198,3309,580.582109,4,1,1.20220881757428,0,BiP_atp_formation,3.49829068036024,3309,597.63155,5,1,1.39838155503675,0,BiP_atp_formation,3.58436238165305,3309,618.251515,6,1,1.18218243328251,0,BiP_atp_formation,3.4701469559144,3309,590.965877
1,1,1.310978979998,0,BiP_ATPase,3.39500954381151,3309,573.352739,2,1,1.36821724310988,0,BiP_ATPase,3.41821201058166,3309,578.763464,3,1,1.19933718524303,0,BiP_ATPase,3.42598667508198,3309,580.582109,4,1,1.20220881757428,0,BiP_ATPase,3.49829068036024,3309,597.63155,5,1,1.39838155503675,0,BiP_ATPase,3.58436238165305,3309,618.251515,6,1,1.18218243328251,0,BiP_ATPase,3.4701469559144,3309,590.965877
1,1,1.310978979998,0,BiP_NEF,3.37979520248665,10525,171.280118,2,1,1.36821724310988,0,BiP_NEF,3.40175833853031,10525,172.814773,3,1,1.19933718524303,0,BiP_NEF,3.42598667508198,3309,580.582109,4,1,1.20220881757428,0,BiP_NEF,3.14919866842879,64374,19.917577,5,1,1.39838155503675,0,BiP_NEF,3.46733440684023,64374,22.717536,6,1,1.18218243328251,0,BiP_NEF,3.18130561187376,64374,20.192141
1,1,1.310978979998,0,BiP_adp_degradation,3.39500954381151,3309,573.352739,2,1,1.36821724310988,0,BiP_adp_degradation,3.41821201058166,3309,578.763464,3,1,1.19933718524303,0,BiP_adp_degradation,3.42598667508198,3309,580.582109,4,1,1.20220881757428,0,BiP_adp_degradation,3.49829068036024,3309,597.63155,5,1,1.39838155503675,0,BiP_adp_degradation,3.58436238165305,3309,618.251515,6,1,1.18218243328251,0,BiP_adp_degradation,3.4701469559144,3309,590.965877
1,1,1.310978979998,0,SRP,3.17899398767984,6731,45.772996,2,1,1.36821724310988,0,SRP,3.13519966543518,6731,44.924581,3,1,1.19933718524303,0,SRP,3.06341477793433,6731,43.549886,4,1,1.20220881757428,0,SRP,3.41076186788655,6727,398.926172,5,1,1.39838155503675,0,SRP,3.43830364092658,6727,403.382418,6,1,1.18218243328251,0,SRP,3.22289600170296,6729,59.725302
1,1,1.310978979998,0,SRPR,2.9294030546655,58477,68.300915,2,1,1.36821724310988,0,SRPR,3.02005199724276,58477,71.119178,3,1,1.19933718524303,0,SRPR,3.18829966161986,58477,76.487346,4,1,1.20220881757428,0,SRPR,3.40927572280989,6734,78.316436,5,1,1.39838155503675,0,SRPR,3.49016026730944,6734,80.900219,6,1,1.18218243328251,0,SRPR,3.40637240510863,6734,78.224467
1,1,1.310978979998,0,SPC,3.28014282129282,28972,46.715563,2,1,1.36821724310988,0,SPC,3.33926873323967,28972,47.870642,3,1,1.19933718524303,0,SPC,3.17401533064144,28972,44.676219,4,1,1.20220881757428,0,SPC,3.36900607825033,90701,113.811966,5,1,1.39838155503675,0,SPC,3.4213454650935,90701,116.254942,6,1,1.18218243328251,0,SPC,3.2287152098881,60559,47.584355
1,1,1.310978979998,0,co_TRANSLOC_1,3.17899398767984,6731,45.772996,2,1,1.36821724310988,0,co_TRANSLOC_1,3.13519966543518,6731,44.924581,3,1,1.19933718524303,0,co_TRANSLOC_1,3.06341477793433,6731,43.549886,4,1,1.20220881757428,0,co_TRANSLOC_1,3.41076186788655,6727,398.926172,5,1,1.39838155503675,0,co_TRANSLOC_1,3.43830364092658,6727,403.382418,6,1,1.18218243328251,0,co_TRANSLOC_1,3.22289600170296,6729,59.725302
