1.9239,1.9285,2.1127,2.1069,2.1279,2.0489
3.1946,3.1778,3.5018,3.4593,3.5112,3.4109
0.94795,0.87107,0.90658,0.92876,0.9035,0.88296
2.6338,2.6493,2.5974,3.046,3.0686,2.9915
3.0047,2.952,2.97,2.603,2.6452,2.5757
2.6007,2.5955,2.6177,2.2495,2.2394,2.2605
4.6689,4.6595,4.6657,4.715,4.6957,4.6074
2.2959,2.2997,2.3132,2.7604,2.7695,2.742
3.6674,3.5731,3.62,3.2647,3.4266,3.2251
1.4243,1.3955,1.3879,1.5409,1.5119,1.5113
1.8452,1.6789,1.7963,1.5332,1.4572,1.5663
1.1985,1.1825,1.1746,1.1512,1.1403,1.0818
0.97521,0.76118,0.81883,0.86368,1.5732,0.65384
1.4259,1.4286,1.4156,1.425,1.4394,1.4125
1.1985,1.212,1.2103,1.2572,1.5172,1.2506
1.9199,1.8606,1.8684,2.1416,1.5444,1.4608
1.6031,1.5781,1.5857,1.5079,1.5136,1.5153
2.2971,2.2935,2.2837,2.2552,2.2576,2.2163
1.294,1.1749,1.1676,1.2618,1.2482,1.2173
1.8275,1.7058,1.702,1.7739,1.7658,1.7334
1.7232,1.6892,1.7145,1.6844,1.6964,1.6569
