Entrez,TRAb_R1,TRAb_R2,TRAb_R3,WTAb_R1,WTAb_R2,WTAb_R3
5106,3.65528585593906,3.65189644182175,3.65014745294198,3.640969331291,3.66037579888891,3.64916802478781
1595,3.48596102952837,3.450949161271,3.4640741353991,3.46374213916369,3.43983894637337,3.48966223948831
5034,3.47050630972856,3.53482693390559,3.52096682374461,3.49488890455878,3.48976053454096,3.53654967750956
2618,3.47714429495921,3.44960335112538,3.47337413999907,3.47568355198463,3.48996407745466,3.4283933433568
9446,3.50277419233618,3.43040455732421,3.46720859909432,3.47967075807157,3.44408775058724,3.46993928264506
4191,3.6413855847812,3.62099257612445,3.6176382032807,3.61596541627544,3.63750646870864,3.62856082049715
80146,3.46519846369393,3.46683829849239,3.46608190050413,3.50221338152082,3.46700588939951,3.42679250886037
2222,3.4510337844504,3.4617090577875,3.48340488306355,3.4602982570739,3.47029725825051,3.46761231581525
10449,3.58653011683157,3.59256263940424,3.57779969716333,3.58129631666676,3.5875526190153,3.5891057024294
1738,3.44342009773425,3.5051030569764,3.44820948142115,3.43362264113115,3.48212011117958,3.48154942390853
