ENTREZID,sample_1000,sample_1001,sample_1002,sample_1003,sample_1004,sample_1005,sample_1006,sample_1007,sample_1008,sample_1009,sample_1010,sample_1011,sample_1013,sample_1015,sample_1016,sample_1017,sample_1018,sample_1019,sample_1020,sample_1021,sample_1022,sample_1023,sample_1024,sample_1025,sample_1027,sample_1028,sample_1029,sample_1030,sample_1031,sample_1032,sample_1034,sample_1035,sample_1036,sample_1037,sample_1039,sample_1040,sample_1041,sample_1042,sample_1043,sample_1044,sample_1045,sample_1046,sample_1047,sample_1048,sample_1049,sample_1050,sample_1051,sample_940,sample_941,sample_942,sample_943,sample_944,sample_945,sample_947,sample_948,sample_949,sample_950,sample_951,sample_952,sample_953,sample_954,sample_955,sample_956,sample_957,sample_958,sample_959,sample_960,sample_961,sample_962,sample_963,sample_964,sample_965,sample_966,sample_967,sample_968,sample_969,sample_970,sample_971,sample_973,sample_975,sample_976,sample_977,sample_978,sample_979,sample_980,sample_981,sample_982,sample_983,sample_984,sample_985,sample_986,sample_987,sample_988,sample_989,sample_990,sample_991,sample_992,sample_994,sample_995,sample_996,sample_997,sample_998,sample_999
100,4.18116828300548,0.577513622712381,6.01446878691265,7.55597075233197,2.5805844636372,0.245673313383585,2.50570165939309,8.44890194832436,0.0955038826444097,8.88042918875084,13.2501356614953,11.2064215010502,4.63228699482911,6.98192965797138,0.0100644907576058,1.69648292196142,1.79437388924135,8.34926109309947,14.1913370950539,5.9181621619206,0.188760092341268,5.94009850179271,5.21604638447291,6.43656059672723,14.2697642510037,4.16305166847604,0.942460763896189,0.812243702016937,11.7435855098101,5.07175374966789,0.0515862059926492,3.58987545035586,6.12952402663208,11.7022284275742,0.0607977583861416,0.0205302711369056,8.82166307919892,0.252354364423413,0.950697983544721,3.88284555446588,1.37777881655786,10.3851530226347,14.8631155749808,5.00319867477199,6.73227318271413,3.44374913288697,3.38270180698915,1.03573541493959,0.798960966720846,11.5531690444103,13.9512220093718,4.53158524619088,5.13529422149479,11.8811678615302,2.57952599510166,0.58576417355192,6.31970249761768,7.6234120782136,4.98444859129241,2.80410397294217,1.61702306587344,2.06265315144174,2.86751554749666,0.0322664023207599,2.05406873089784,0.0155122588797659,6.35967742960082,11.4916420617856,3.67482103612837,0.919300484451545,5.9557568418306,6.70868932250623,4.22555018938454,0.390042455343542,2.68618607139039,4.44748051312669,2.36438032649275e-06,10.1370778736537,13.4643569398254,3.30673907308605,0.0605875315022284,3.29128953143545,0.253275963539938,7.30491595057329,12.2621207106171,5.94835114748303,1.79929272960428,5.82992046864637,6.77804324811266,8.73169720750431,3.06568092344649,6.86344031492223,5.89442021156242,0.99575202104959,8.89467914990066,15.1518889844965,12.7599261463835,6.25289620972029,0.0950863285784131,1.3733972925879,0.108824099783014,6.61716107297711,9.02758981592697
10005,3.32294393802902,4.08310319250982,3.68525220728899,3.5670824634282,4.88580363456377,3.44240719037075,3.01804447503883,4.75357536163374,2.7818019157595,2.66727701170334,3.2268399073695,3.22068549462945,4.50602487713989,3.57133223981833,5.31697462703019,3.0282094573083,5.41830638550887,4.9132439532251,4.45150064156222,3.7685949594691,6.39955883179324,3.69679059266785,3.7081672657553,4.00900826184158,4.9307104729848,6.02889099535612,3.25299832789632,2.55907479333979,5.27565898480023,4.82009954315849,2.80569606774634,3.34812154149587,3.70884296281389,3.94728045936523,5.95643933913097,6.62225698379929,2.93183014748637,3.62281742048267,3.95517625455461,5.35197240542396,5.2058648045044,5.16000418993112,5.43400170152413,3.72957619730701,4.27405933465451,3.35040853944453,4.1384457279781,5.30100530461832,2.59347976983625,4.79060919962594,5.1473182153998,3.83310357413551,3.36343293709501,4.1556733241274,4.83446956963255,3.40998445642029,4.06848496503552,3.44019754461335,3.64131940254061,2.94806226719335,3.15857024853018,3.45057202787592,4.45732118386192,3.99905112200639,4.88002483580522,5.47260242650105,3.88893224776236,4.34009941324413,4.53559561262982,4.00256704668715,4.75015677026897,3.91258899381202,4.82201072394087,4.57098576229075,3.85883969724413,3.02002225950406,4.37703345096927,3.0660651083964,3.91809967271407,3.95362168302428,0.0101588749233525,4.9214591387669,4.72255807154534,7.14192890093731,5.18376267541539,4.90236394343137,3.38291815993007,4.05342447401546,4.46973508338041,5.12096639688259,4.26700425790026,4.10153209826759,4.5096432497617,3.13285955426381,3.30564060372539,5.03252793457899,3.84338542435251,5.17238075771916,0.745433588034631,5.13796025875782,6.38316161657998,4.34811258591513,3.61986082696957
10007,7.84245431991072,3.1862001032974,5.13024601707022,4.85756757415203,5.62318655362318,1.22001951011138,5.65777484271139,5.74840551657012,0.653026216455343,3.86202967156941,8.13985431807255,3.25486067942163,4.78797818860098,4.11944730688651,1.85998223059307,2.22874407633794,6.66341839870331,6.69835758926545,4.53145151189664,8.18008150188612,0.110350761201652,5.9806828984079,5.37801655458606,5.79105949586257,4.57551388188965,7.37558918276349,2.00608262155817,3.26024649336503,0.0411149464641007,4.05159523627933,1.33985227166956,8.37933850207841,6.54522285458955,6.55994567376576,2.16206310063768,0.031796545845074,3.71985520569855,0.921051064570516,3.17539951554018,4.33134761830739,5.15043364626304,5.67718309277416,5.48799437317239,6.09437830073594,6.06102434434905,5.51019273847886,4.50825187785133,0.0290940139296655,4.08139975900884,6.08555138230819,6.55643628243345,8.22250859354643,6.04991783701259,3.25169056727955,6.13784422348885,0.991604186572005,5.40951467396938,3.37737416815232,4.39192747397054,5.01031277579687,4.94605039478694,2.57195494337336,4.15184093491585,1.32333069409443,6.91455889409838,2.34948598462955,7.65558022390303,6.78802322510813,10.0250736602251,3.21654934630981,4.93758491392231,4.8411453125865,6.38840930703991,2.01961447446979,4.18997191409511,5.81018748976142,3.77580011720661,3.79468654277274,5.15310006120243,4.14347571777759,0.0254021103878339,6.37215391526412,0.697356383094054,5.31052108375604,7.42942718635162,7.03458500977606,1.40659383798553,4.30004988834088,5.88077863092957,5.91049753709694,2.86107570888996,4.62841905127961,5.65429623649419,1.92679982286728,3.69192308174153,6.1737323961778,4.43004200529533,4.39036538980741,0.058274452212543,5.22583315995948,1.1948182791186,5.18869015513467,6.18055090445038
100137049,0.175337265132261,0.0001498280105469,2.29335667227032,4.57631810016552,2.9309461841484,0.0001498280105469,3.12794079939489,0.0001498280105469,0.0001498280105469,0.0001498280105469,0.0001498280105469,0.0001498280105469,0.0001498280105469,4.35867148439352,0.0001498280105469,2.96915101922233,4.39239543535111,1.19045812748613,2.76566876787685,0.0001498280105469,0.0001498280105469,3.66545534737731,2.45732993129178,1.36224010598464,0.0001498280105469,3.4806892723939,0.293991902086185,1.91882348552273,17.230457756844,8.31828820579523,0.0001498280105469,7.68067747189997,7.10477278205913,2.7197866385927,0.0001498280105469,0.823024748029051,0.0001498280105469,5.37321089353001,0.0759829834524175,1.50619287679493,4.85289566172411,2.89328727273466,0.0001498280105469,5.07658056633612,4.59488164110919,5.61535367325528,3.27094968055569,0.0001498280105469,2.1365439897616,1.14538295924656,1.62234441661767,0.713813905425285,4.30005275975827,1.522794224322,1.23864040087516,0.0001498280105469,3.5533562434556,2.57508452347789,1.75488150696004,1.63640544292759,2.60364985909435,1.04549299534797,5.36143137159182,0.235731250766641,0.0166035599900813,0.0001498280105469,1.64934984831197,4.20855608503197,0.0001498280105469,0.384987250706382,0.0001498280105469,0.0001498280105469,2.09039926889253,0.25427774389424,2.70759620351187,0.0001498280105469,0.0001498280105469,0.0001498280105469,0.165200295928081,4.08433762109567,0.127367732944496,0.986801274242215,0.163750478327497,0.418171288728809,0.0001498280105469,4.29941870141839,0.0001498280105469,1.16203691409693,0.521824281625317,1.14061448010394,13.1904334090457,0.0001498280105469,5.09662456052348,0.0001498280105469,0.0001498280105469,0.0001498280105469,5.44835286850963,0.0001498280105469,0.0001498280105469,3.15910246081061,0.0001498280105469,8.63929147249413,0.0001498280105469
10020,4.2151297422768,2.95508473048555,6.82641801395424,1.74253394415472,2.33253627355882,4.87428683378324,7.58369506620614,4.79809003954304,2.42635974067523,2.2900302782911,0.298343481743517,3.12531705186486,0.227980036931323,3.06197608693769,5.01324163737352,1.73498338836803,2.28960761503799,2.36345150542494,2.20434859554562,1.54535980964842,1.30315612799826,2.22108860683668,2.96543421504875,3.77029195236641,1.78292397793123,0.768982579541977,3.92351915461744,1.01000660830599,2.8541712348825,0.302747799065335,0.613624600758177,1.38537005877134,3.02854390404185,0.873864698644807,0.204303776472285,1.07401790793546,2.38257318215846,4.04280732056644,2.05554300492802,0.407919871444399,2.14509568350754,1.82716484815833,1.32780886132382,3.15704452022664,6.02435611372218,4.09374582543956,4.54184243454665,0.354054374667036,2.79797913051464,6.34565603873777,7.35434211262776,6.73239807135742,6.33136238794996,6.74403093045413,3.387604925573,6.61135169819695,6.06961205983582,5.87247039824936,6.47121087296142,7.40853822298628,7.95160305919594,6.38587211400701,7.31612958449237,2.15161756616861,0.637208858905915,0.154669169982361,1.25088226976556,0.25090928744466,0.325337494302571,1.07132212634424,1.71463458905073,0.713098364614967,1.5286542272903,3.80506271918689,1.57567997925611,5.77638072782288,1.12923007737118,5.92708602118159,1.93041032260515,0.445344513727637,0.891785365895185,3.69937887470273,0.513337681580103,2.38340290285221,4.75619770843294,1.06484631427031,0.389411039875407,0.794127649152152,4.52376045085085,3.03655891653631,1.02363691087234,1.8925719295271,4.18136873627281,1.37167662863857,3.95845512425119,4.73110030459307,3.83866322201772,1.65644586232519,1.85352268482187,3.26427122404045,0.387556382786237,6.85211079697716,0.661853184683188
10026,4.56022401046423,2.49337142940384,3.77684308891552,4.15722782451663,2.92098313686841,2.25295923628938,5.286915404557,4.33586803232151,1.18206227882183,5.85583806093722,2.51738790640083,1.74686223260104,5.19786534348686,5.02747140442291,4.7627525868541,0.686341875600035,2.35120003662536,1.68642885280888,1.96514323313773,3.48465878060132,3.29680309006848,4.19038787050893,5.14238357336201,5.48375986238177,2.28366433086486,3.39134844183298,1.47427813774917,2.26391541526572,2.83504383164621,4.10831410371553,1.61154590648148,3.3100480112982,3.83757241319974,2.72547472156642,3.49503994545937,0.0121637966072432,5.30890975085904,2.37914940890599,2.4221752288901,4.41618798585098,1.84170071570105,1.98107800675008,2.02469655932668,3.71557380800583,4.45635056776666,4.83572179583248,4.1255226715573,2.60085864065017,1.10432582016603,2.28019461386788,2.54296260396756,5.31783052027946,4.04422693967898,2.80323833761815,3.2446055987434,1.85587455786258,3.56289243972991,6.33647358500844,3.8489378858816,5.43425176502693,4.31152194194736,2.28228774718486,6.01838567365486,1.14825301254021,2.78494405908668,3.26740450389705,4.67042748844414,2.376610090089,4.30693234368665,1.92259781194261,3.30587627946722,2.91448433908318,4.44153299211809,2.122535122616,2.78897653795063,3.89721414836521,0.391689305187967,3.23674013781781,4.78770580866584,6.74179292613619,4.27546298816343,2.16059903803185,3.42656062711166,3.358507166899,2.70233822707951,3.07776180607391,1.44753802567296,3.29945488264856,3.04027984309805,3.64025662787038,1.98417704125965,3.56510858169381,3.915084030962,0.86856166367432,4.83998306102665,2.64392176986919,2.27727377960571,3.92595774101192,5.35019580221285,2.18036602630846,3.29023497451722,4.19298159214341,2.32871659052741
10050,3.6500839734943,2.15862837811064,0.900690900500946,5.59189267750933,0.00214035317017156,9.18999426855628,1.64671954956387,2.44236844522958,6.92842593764603,0.00214035317017156,4.78915275431178,1.11076441777807,1.66209678130369,5.817600937095,4.41397019556412,10.3655462962228,0.00214035317017156,1.16193210668647,1.19575529182526,3.81248325892465,5.02971623728993,1.11076441777807,3.77237525905582,2.07451180240972,0.00214035317017156,0.00214035317017156,2.11674697813191,2.7850061817942,5.87081725022609,0.00214035317017156,5.49297137603256,0.00214035317017156,4.18754633981984,1.45840665516804,5.01403379514911,0.00214035317017156,2.48161960140154,1.05906768372378,0.00214035317017156,0.00214035317017156,1.44238902520186,4.22447029048275,0.00214035317017156,7.49010006869479,0.00214035317017156,1.36152202009785,2.57202482678003,11.2808976227133,2.85806127171373,0.00214035317017156,2.62296039668654,2.01763747643271,5.25175164450354,1.88725437596028,1.22935121189831,4.96668916424202,4.36949828563906,3.30854967096909,1.49028879348902,1.82819676537149,0.700048499879423,3.30854967096909,2.15862837811064,9.3443009674398,2.15862837811064,0.00214035317017156,5.25175164450354,0.00214035317017156,3.90156695327433,2.1027081891652,1.36152202009785,1.26272290061601,1.84302669293644,2.32273161966706,4.95875462329632,0.00214035317017156,8.80045991952883,1.70794674543751,5.75027402589235,4.00833472205808,5.63369566077903,2.68590873600446,0.00214035317017156,2.28220797688315,1.24606489794568,5.38476645039306,2.34956606125926,3.09414551117339,4.11287020376687,0.00214035317017156,0.00214035317017156,0.00214035317017156,2.6984038597066,5.63369566077903,0.00214035317017156,0.00214035317017156,0.00214035317017156,3.28640890573679,1.39402593719516,2.44236844522958,2.08862987166677,3.96977334968095,0.00214035317017156
100526794,6.92894846464254,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,5.6241892903718,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,2.76263575328844,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,9.66060415603781,0.00504286477442375,2.64512153101453,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,13.3716130695171,0.00504286477442375,0.00504286477442375,0.00504286477442375,3.15345961753512,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,3.28595279640679,0.00504286477442375,0.00504286477442375,12.4705702360974,8.21292866214741,0.00504286477442375,5.57479804251348,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,3.94641316031514,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,4.03724217934794,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,3.46573590279973,0.00504286477442375,4.19232771752321,6.10788389819287,1.770239418616,8.68752681753945,4.2140952747592,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,4.36387112893814,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375,0.00504286477442375
10057,2.60747455480639,2.13357638479185,2.5204189590472,2.63953254229411,2.34729222239037,2.73876514977312,2.11580829547117,2.32723272889352,6.61767160706808,0.222507629199176,4.32716405121871,0.387980920551348,3.19518164116611,4.53694413358076,3.99397834897807,4.89722268374774,2.64678987179884,2.60026446413098,1.10827650123845,3.10326679651766,0.486214911363265,4.74553255786357,3.05346938802402,4.61065196040595,1.07675038030119,3.41081779382808,1.97039489491421,1.58797660269479,0.143656658354078,4.17060782417157,5.93944570959534,2.25089216478314,3.22023176380886,0.468067588493265,5.84334368519559,3.79892273454531,2.64849899501658,2.83382166720892,2.49287691107303,0.228560671823793,3.15832829049063,2.56884741863786,2.74196807081227,3.50881937750468,1.03595314073114,3.24956702287326,3.23669359804274,0.0278985990016371,1.32484523797344,2.19212450911995,1.17247802728589,2.61357932409161,2.97157274249648,0.327392209720899,1.91181647998814,3.00948606527474,1.89101223580719,4.74185446515095,2.84100190633684,2.33457149297522,2.63522500368241,2.17388040606016,1.6611234710198,5.22749898234936,3.49497992548715,6.33619257467806,4.1439166325635,0.0313083619136068,4.41452912928106,1.95994646721367,2.32568635242942,3.1888181146096,2.61133655713935,2.5028031369761,2.12852264410092,6.12098206137263,6.99054666186705,4.60575309461031,3.37109084379541,1.91949096546321,9.69649002404353,3.76155203472583,3.95309862950485,6.31387717384099,1.7363239414459,4.25167866382129,1.04958924104643,3.09470164436707,3.45847355781161,2.49063277534165,2.78266428636227,3.24138704158378,3.77756684935391,6.27112878686772,7.6902049728146,2.88100202870275,0.652281528648327,6.76416675656416,4.62727229297564,2.93346756670106,4.77008590542897,6.25703257260484,0.0172171220704784
10060,3.34080513680605,4.39755971516411,4.13905710290986,3.86645764551608,1.51090718111321,5.87071218738802,2.3652885596657,1.62916796133136,7.18203326592962,3.03209901080045,7.45100309177996,4.99609521100988,3.84774484484449,5.77508902704935,1.62081290019609,5.49410355923247,2.61474670289122,4.1567126700684,4.17179655075007,4.4761185591899,3.19036171179332,2.7299373442048,3.78847306478979,4.56739700733989,1.86956369705265,0.670489533065971,2.58380557635009,0.750741668327882,3.81010782248644,3.5184199577021,3.31703630922583,0.941123785162757,3.78304971669415,4.12640770439018,3.78847306478979,4.96191989030752,3.08541178818555,3.04783833436043,1.62499217593969,0.824825906345364,2.50385279511197,2.69295939301248,1.27461786003707,3.34080513680605,2.87517361691717,3.08541178818555,2.72658699008039,1.85761511432976,1.4550348968488,1.56193325566768,1.05945798353513,3.42894526334259,6.70037643146721,6.69886237172055,3.2541001611222,9.55594353975013,3.71200559646133,5.00885097287895,4.23168110357588,4.04468482369434,4.36627019457799,4.07804600277581,2.96225126622378,6.30191353491328,1.78127036807913,0.824825906345364,1.76910865626415,0.974540637935734,2.89789532783017,1.32366498061801,1.55770091557205,4.18182724999129,0.917117123473837,4.19183786652905,3.24806471887045,3.62315778617988,3.39680733848911,0.824825906345364,3.33784020523787,0.215572669239483,4.68883006329364,1.16132471351576,2.52483361319975,2.4722155656632,1.10601847390131,2.69295939301248,3.51269546413904,3.21473892932295,2.56653296544644,0.926733624240399,0.750741668327882,1.5534649899006,3.83164937080265,5.50757350065712,2.03776121244456,2.76996745737419,3.18118952687699,0.907482091643355,3.29016061865229,5.26745302020825,2.07226050860661,4.23416079543231,1.09674099730655
