SampleID_S1,TaskID_S1,TaskScore_S1,BinaryTaskScore_S1,EssentialRxnsTask_S1,ExpressionScoreEssentialRxnsTask_S1,GeneAssociatedToEssentialRxnsTask_S1,GeneExpressionValue_S1,SampleID_S2,TaskID_S2,TaskScore_S2,BinaryTaskScore_S2,EssentialRxnsTask_S2,ExpressionScoreEssentialRxnsTask_S2,GeneAssociatedToEssentialRxnsTask_S2,GeneExpressionValue_S2,SampleID_S3,TaskID_S3,TaskScore_S3,BinaryTaskScore_S3,EssentialRxnsTask_S3,ExpressionScoreEssentialRxnsTask_S3,GeneAssociatedToEssentialRxnsTask_S3,GeneExpressionValue_S3,SampleID_S4,TaskID_S4,TaskScore_S4,BinaryTaskScore_S4,EssentialRxnsTask_S4,ExpressionScoreEssentialRxnsTask_S4,GeneAssociatedToEssentialRxnsTask_S4,GeneExpressionValue_S4,SampleID_S5,TaskID_S5,TaskScore_S5,BinaryTaskScore_S5,EssentialRxnsTask_S5,ExpressionScoreEssentialRxnsTask_S5,GeneAssociatedToEssentialRxnsTask_S5,GeneExpressionValue_S5,SampleID_S6,TaskID_S6,TaskScore_S6,BinaryTaskScore_S6,EssentialRxnsTask_S6,ExpressionScoreEssentialRxnsTask_S6,GeneAssociatedToEssentialRxnsTask_S6,GeneExpressionValue_S6,SampleID_S7,TaskID_S7,TaskScore_S7,BinaryTaskScore_S7,EssentialRxnsTask_S7,ExpressionScoreEssentialRxnsTask_S7,GeneAssociatedToEssentialRxnsTask_S7,GeneExpressionValue_S7,SampleID_S8,TaskID_S8,TaskScore_S8,BinaryTaskScore_S8,EssentialRxnsTask_S8,ExpressionScoreEssentialRxnsTask_S8,GeneAssociatedToEssentialRxnsTask_S8,GeneExpressionValue_S8,SampleID_S9,TaskID_S9,TaskScore_S9,BinaryTaskScore_S9,EssentialRxnsTask_S9,ExpressionScoreEssentialRxnsTask_S9,GeneAssociatedToEssentialRxnsTask_S9,GeneExpressionValue_S9,SampleID_S10,TaskID_S10,TaskScore_S10,BinaryTaskScore_S10,EssentialRxnsTask_S10,ExpressionScoreEssentialRxnsTask_S10,GeneAssociatedToEssentialRxnsTask_S10,GeneExpressionValue_S10,SampleID_S11,TaskID_S11,TaskScore_S11,BinaryTaskScore_S11,EssentialRxnsTask_S11,ExpressionScoreEssentialRxnsTask_S11,GeneAssociatedToEssentialRxnsTask_S11,GeneExpressionValue_S11,SampleID_S12,TaskID_S12,TaskScore_S12,BinaryTaskScore_S12,EssentialRxnsTask_S12,ExpressionScoreEssentialRxnsTask_S12,GeneAssociatedToEssentialRxnsTask_S12,GeneExpressionValue_S12,SampleID_S13,TaskID_S13,TaskScore_S13,BinaryTaskScore_S13,EssentialRxnsTask_S13,ExpressionScoreEssentialRxnsTask_S13,GeneAssociatedToEssentialRxnsTask_S13,GeneExpressionValue_S13,SampleID_S14,TaskID_S14,TaskScore_S14,BinaryTaskScore_S14,EssentialRxnsTask_S14,ExpressionScoreEssentialRxnsTask_S14,GeneAssociatedToEssentialRxnsTask_S14,GeneExpressionValue_S14
1,64,3.23546343159503,1,PGM,8.04523986434896,100766080,4102,2,64,3.33179424768587,1,PGM,8.15613053420909,100766080,4217,3,64,3.22559103617076,1,PGM,7.54415539510514,100766080,3613,4,64,2.73398640376883,1,PGM,7.05897450472856,100766080,3184,5,64,2.8062903890581,1,PGM,6.98358717257833,100766080,3121,6,64,2.87139099090338,1,PGM,7.04112796585296,100766080,3169,7,64,3.13520326475206,1,PGM,7.12152695517248,100766080,3237,8,64,3.12770898152403,1,PGM,7.56244481840279,100766080,3630,9,64,3.53673006348229,1,PGM,9.17731150202074,100766080,5405,10,64,3.48190693535021,1,PGM,8.90572262552885,100766080,5065,11,64,3.71628924977495,1,PGM,9.47755251615187,100766080,5803,12,64,2.42756448306512,1,PGM,6.08522442946644,100766080,2439,13,64,3.33830065625235,1,PGM,8.54937021240624,100766080,4646,14,64,3.23083664122579,1,PGM,8.03254826327506,100766080,4089
1,64,3.23546343159503,1,PYRt2m,6.69573791347094,100775004,2889,2,64,3.33179424768587,1,PYRt2m,7.11331002645383,100775004,3230,3,64,3.22559103617076,1,PYRt2m,6.6662770878759,100775004,2866,4,64,2.73398640376883,1,PYRt2m,5.45228483502082,100775004,2027,5,64,2.8062903890581,1,PYRt2m,6.86030495998488,100775004,3020,6,64,2.87139099090338,1,PYRt2m,7.05303273338167,100775004,3179,7,64,3.13520326475206,1,PYRt2m,7.18330650323655,100775004,3290,8,64,3.12770898152403,1,PYRt2m,7.52038698388137,100775004,3591,9,64,3.53673006348229,1,PYRt2m,7.24547631179461,100775004,3344,10,64,3.48190693535021,1,PYRt2m,7.66027864999422,100775004,3722,11,64,3.71628924977495,1,PYRt2m,7.48561179479925,100775004,3559,12,64,2.42756448306512,1,PYRt2m,5.22957934765806,100775004,1894,13,64,3.33830065625235,1,PYRt2m,7.08030660629707,100775004,3202,14,64,3.23083664122579,1,PYRt2m,6.88987626352963,100775004,3044
1,65,3.27458518721968,1,4ABUTtm,-1,,,2,65,3.45043513605517,1,4ABUTtm,-1,,,3,65,3.28714021963432,1,4ABUTtm,-1,,,4,65,2.73720021216852,1,4ABUTtm,-1,,,5,65,2.92435188139532,1,4ABUTtm,-1,,,6,65,2.9981339905588,1,4ABUTtm,-1,,,7,65,3.24587018177426,1,4ABUTtm,-1,,,8,65,3.32851424974463,1,4ABUTtm,-1,,,9,65,3.3340907212978,1,4ABUTtm,-1,,,10,65,3.30200788469227,1,4ABUTtm,-1,,,11,65,3.48996685911396,1,4ABUTtm,-1,,,12,65,2.21846072206028,0,4ABUTtm,-1,,,13,65,3.17167903308984,1,4ABUTtm,-1,,,14,65,3.04353214262588,1,4ABUTtm,-1,,
1,65,3.27458518721968,1,ABTArm,0,100765485,0,2,65,3.45043513605517,1,ABTArm,0.0729939971057632,100765485,1,3,65,3.28714021963432,1,ABTArm,0.144937684366261,100765485,2,4,65,2.73720021216852,1,ABTArm,0,100765485,0,5,65,2.92435188139532,1,ABTArm,0.0729939971057632,100765485,1,6,65,2.9981339905588,1,ABTArm,0.144937684366261,100765485,2,7,65,3.24587018177426,1,ABTArm,0.144937684366261,100765485,2,8,65,3.32851424974463,1,ABTArm,0.144937684366261,100765485,2,9,65,3.3340907212978,1,ABTArm,0.215860859326044,100765485,3,10,65,3.30200788469227,1,ABTArm,0.0729939971057632,100765485,1,11,65,3.48996685911396,1,ABTArm,0,100765485,0,12,65,2.21846072206028,0,ABTArm,0.0729939971057632,100765485,1,13,65,3.17167903308984,1,ABTArm,0.0729939971057632,100765485,1,14,65,3.04353214262588,1,ABTArm,0.0729939971057632,100765485,1
1,65,3.27458518721968,1,ABUTD,3.67034972988825,100768367,768,2,65,3.45043513605517,1,ABUTD,4.14481159192552,100768367,915,3,65,3.28714021963432,1,ABUTD,4.60416077708262,100758951,1091,4,65,2.73720021216852,1,ABUTD,3.44174414022308,100768367,702,5,65,2.92435188139532,1,ABUTD,2.75588459644779,100768654,50,6,65,2.9981339905588,1,ABUTD,3.07032790817461,100768367,601,7,65,3.24587018177426,1,ABUTD,3.550422296864,100768367,733,8,65,3.32851424974463,1,ABUTD,3.65339234929338,100768367,763,9,65,3.3340907212978,1,ABUTD,4.08435793744654,100758951,912,10,65,3.30200788469227,1,ABUTD,4.02896788619736,100758951,894,11,65,3.48996685911396,1,ABUTD,4.50105613249903,100758951,1054,12,65,2.21846072206028,0,ABUTD,3.50236610326009,100768654,69,13,65,3.17167903308984,1,ABUTD,5.36898559774193,100768654,131,14,65,3.04353214262588,1,ABUTD,5.44379996112549,100768654,134
1,65,3.27458518721968,1,ACACT1rm,5.93285400997195,100770936,2335,2,65,3.45043513605517,1,ACACT1rm,6.11400148731955,100770936,2459,3,65,3.28714021963432,1,ACACT1rm,5.78642845176641,100770936,2238,4,65,2.73720021216852,1,ACACT1rm,4.75764960014549,100770936,1631,5,65,2.92435188139532,1,ACACT1rm,4.70467899499583,100770936,1603,6,65,2.9981339905588,1,ACACT1rm,4.81192675676234,100770936,1660,7,65,3.24587018177426,1,ACACT1rm,5.49468561096893,100770936,2053,8,65,3.32851424974463,1,ACACT1rm,5.94622498807846,100770936,2344,9,65,3.3340907212978,1,ACACT1rm,4.71607717622374,100758239,1609,10,65,3.30200788469227,1,ACACT1rm,4.43106638318439,100758239,1463,11,65,3.48996685911396,1,ACACT1rm,4.83236148704508,100758239,1671,12,65,2.21846072206028,0,ACACT1rm,3.5094043026435,100770936,1044,13,65,3.17167903308984,1,ACACT1rm,5.45719562277848,100770936,2030,14,65,3.04353214262588,1,ACACT1rm,5.33463234796984,100770936,1956
1,65,3.27458518721968,1,ACETONEt2m,6.69573791347094,100775004,2889,2,65,3.45043513605517,1,ACETONEt2m,7.11331002645383,100775004,3230,3,65,3.28714021963432,1,ACETONEt2m,6.6662770878759,100775004,2866,4,65,2.73720021216852,1,ACETONEt2m,5.45228483502082,100775004,2027,5,65,2.92435188139532,1,ACETONEt2m,6.86030495998488,100775004,3020,6,65,2.9981339905588,1,ACETONEt2m,7.05303273338167,100775004,3179,7,65,3.24587018177426,1,ACETONEt2m,7.18330650323655,100775004,3290,8,65,3.32851424974463,1,ACETONEt2m,7.52038698388137,100775004,3591,9,65,3.3340907212978,1,ACETONEt2m,7.24547631179461,100775004,3344,10,65,3.30200788469227,1,ACETONEt2m,7.66027864999422,100775004,3722,11,65,3.48996685911396,1,ACETONEt2m,7.48561179479925,100775004,3559,12,65,2.21846072206028,0,ACETONEt2m,5.22957934765806,100775004,1894,13,65,3.17167903308984,1,ACETONEt2m,7.08030660629707,100775004,3202,14,65,3.04353214262588,1,ACETONEt2m,6.88987626352963,100775004,3044
1,65,3.27458518721968,1,ACTLMO,0,100765891,0,2,65,3.45043513605517,1,ACTLMO,0,100765891,0,3,65,3.28714021963432,1,ACTLMO,0,100765891,0,4,65,2.73720021216852,1,ACTLMO,0,100765891,0,5,65,2.92435188139532,1,ACTLMO,0,100765891,0,6,65,2.9981339905588,1,ACTLMO,0,100765891,0,7,65,3.24587018177426,1,ACTLMO,0,100765891,0,8,65,3.32851424974463,1,ACTLMO,0,100765891,0,9,65,3.3340907212978,1,ACTLMO,0,100765891,0,10,65,3.30200788469227,1,ACTLMO,0,100765891,0,11,65,3.48996685911396,1,ACTLMO,0,100765891,0,12,65,2.21846072206028,0,ACTLMO,0,100765891,0,13,65,3.17167903308984,1,ACTLMO,0,100765891,0,14,65,3.04353214262588,1,ACTLMO,0,100765891,0
1,65,3.27458518721968,1,ACTNMO,0,100765891,0,2,65,3.45043513605517,1,ACTNMO,0,100765891,0,3,65,3.28714021963432,1,ACTNMO,0,100765891,0,4,65,2.73720021216852,1,ACTNMO,0,100765891,0,5,65,2.92435188139532,1,ACTNMO,0,100765891,0,6,65,2.9981339905588,1,ACTNMO,0,100765891,0,7,65,3.24587018177426,1,ACTNMO,0,100765891,0,8,65,3.32851424974463,1,ACTNMO,0,100765891,0,9,65,3.3340907212978,1,ACTNMO,0,100765891,0,10,65,3.30200788469227,1,ACTNMO,0,100765891,0,11,65,3.48996685911396,1,ACTNMO,0,100765891,0,12,65,2.21846072206028,0,ACTNMO,0,100765891,0,13,65,3.17167903308984,1,ACTNMO,0,100765891,0,14,65,3.04353214262588,1,ACTNMO,0,100765891,0
1,65,3.27458518721968,1,ADCim,-1,,,2,65,3.45043513605517,1,ADCim,-1,,,3,65,3.28714021963432,1,ADCim,-1,,,4,65,2.73720021216852,1,ADCim,-1,,,5,65,2.92435188139532,1,ADCim,-1,,,6,65,2.9981339905588,1,ADCim,-1,,,7,65,3.24587018177426,1,ADCim,-1,,,8,65,3.32851424974463,1,ADCim,-1,,,9,65,3.3340907212978,1,ADCim,-1,,,10,65,3.30200788469227,1,ADCim,-1,,,11,65,3.48996685911396,1,ADCim,-1,,,12,65,2.21846072206028,0,ADCim,-1,,,13,65,3.17167903308984,1,ADCim,-1,,,14,65,3.04353214262588,1,ADCim,-1,,
1,65,3.27458518721968,1,ADK1,4.73690659472093,100758717,1620,2,65,3.45043513605517,1,ADK1,4.91692232603444,100758717,1717,3,65,3.28714021963432,1,ADK1,5.06243286441209,100758717,1798,4,65,2.73720021216852,1,ADK1,3.93962793443617,100758717,1230,5,65,2.92435188139532,1,ADK1,3.5359040033146,100758717,1055,6,65,2.9981339905588,1,ADK1,3.80518758051398,100761703,138,7,65,3.24587018177426,1,ADK1,4.10743623145358,100758717,1307,8,65,3.32851424974463,1,ADK1,4.09670891560307,100758717,1302,9,65,3.3340907212978,1,ADK1,4.67798175384154,100758717,1589,10,65,3.30200788469227,1,ADK1,4.47904755906439,100758717,1487,11,65,3.48996685911396,1,ADK1,4.83236148704508,100758717,1671,12,65,2.21846072206028,0,ADK1,2.61164724123738,100761703,83,13,65,3.17167903308984,1,ADK1,3.96835729524563,100758717,1243,14,65,3.04353214262588,1,ADK1,3.85469071089799,100758717,1192
1,65,3.27458518721968,1,ADSL1,5.06951000642874,100689060,1802,2,65,3.45043513605517,1,ADSL1,5.15018520454128,100689060,1848,3,65,3.28714021963432,1,ADSL1,5.55441190629962,100689060,2090,4,65,2.73720021216852,1,ADSL1,4.5186831213548,100689060,1507,5,65,2.92435188139532,1,ADSL1,4.65114119858968,100689060,1575,6,65,2.9981339905588,1,ADSL1,4.80261056252622,100689060,1655,7,65,3.24587018177426,1,ADSL1,5.15192463750368,100689060,1849,8,65,3.32851424974463,1,ADSL1,5.36805493231346,100689060,1976,9,65,3.3340907212978,1,ADSL1,5.70301595196673,100689060,2184,10,65,3.30200788469227,1,ADSL1,5.69053933912973,100689060,2176,11,65,3.48996685911396,1,ADSL1,5.76339754969193,100689060,2223,12,65,2.21846072206028,0,ADSL1,3.27956398719951,100689060,951,13,65,3.17167903308984,1,ADSL1,5.09947660414858,100689060,1819,14,65,3.04353214262588,1,ADSL1,4.64921849139429,100689060,1574
1,65,3.27458518721968,1,ADSL2,5.06951000642874,100689060,1802,2,65,3.45043513605517,1,ADSL2,5.15018520454128,100689060,1848,3,65,3.28714021963432,1,ADSL2,5.55441190629962,100689060,2090,4,65,2.73720021216852,1,ADSL2,4.5186831213548,100689060,1507,5,65,2.92435188139532,1,ADSL2,4.65114119858968,100689060,1575,6,65,2.9981339905588,1,ADSL2,4.80261056252622,100689060,1655,7,65,3.24587018177426,1,ADSL2,5.15192463750368,100689060,1849,8,65,3.32851424974463,1,ADSL2,5.36805493231346,100689060,1976,9,65,3.3340907212978,1,ADSL2,5.70301595196673,100689060,2184,10,65,3.30200788469227,1,ADSL2,5.69053933912973,100689060,2176,11,65,3.48996685911396,1,ADSL2,5.76339754969193,100689060,2223,12,65,2.21846072206028,0,ADSL2,3.27956398719951,100689060,951,13,65,3.17167903308984,1,ADSL2,5.09947660414858,100689060,1819,14,65,3.04353214262588,1,ADSL2,4.64921849139429,100689060,1574
1,65,3.27458518721968,1,ADSS,7.12504436650291,100767083,3240,2,65,3.45043513605517,1,ADSS,7.59135591726413,100767083,3657,3,65,3.28714021963432,1,ADSS,7.02082458192898,100767083,3152,4,65,2.73720021216852,1,ADSS,5.71235302284071,100767083,2190,5,65,2.92435188139532,1,ADSS,6.04901862318365,100767083,2414,6,65,2.9981339905588,1,ADSS,6.23588960931867,100767083,2545,7,65,3.24587018177426,1,ADSS,6.42007755999736,100767083,2679,8,65,3.32851424974463,1,ADSS,6.60422872179734,100767083,2818,9,65,3.3340907212978,1,ADSS,6.9484993092851,100767083,3092,10,65,3.30200788469227,1,ADSS,7.16473637975469,100767083,3274,11,65,3.48996685911396,1,ADSS,7.08267123154804,100767083,3204,12,65,2.21846072206028,0,ADSS,4.26356706026179,100767083,1381,13,65,3.17167903308984,1,ADSS,6.18946924494508,100767083,2512,14,65,3.04353214262588,1,ADSS,6.05192475520385,100767083,2416
1,65,3.27458518721968,1,AICART,9.89592468970093,100750895,6399,2,65,3.45043513605517,1,AICART,10.4475142119275,100750895,7265,3,65,3.28714021963432,1,AICART,10.3012638051448,100750895,7026,4,65,2.73720021216852,1,AICART,7.3653102185055,100750895,3450,5,65,2.92435188139532,1,AICART,6.60292782417065,100750895,2817,6,65,2.9981339905588,1,AICART,7.08030660629707,100750895,3202,7,65,3.24587018177426,1,AICART,7.71578241400113,100750895,3775,8,65,3.32851424974463,1,AICART,8.08699173332753,100750895,4145,9,65,3.3340907212978,1,AICART,8.72263772281818,100750895,4846,10,65,3.30200788469227,1,AICART,8.76925218028562,100750895,4901,11,65,3.48996685911396,1,AICART,8.76840851201398,100750895,4900,12,65,2.21846072206028,0,AICART,5.13275751174911,100750895,1838,13,65,3.17167903308984,1,AICART,7.52038698388137,100750895,3591,14,65,3.04353214262588,1,AICART,7.12855930513624,100750895,3243
1,65,3.27458518721968,1,AIRCr,6.04756492350776,100758991,2413,2,65,3.45043513605517,1,AIRCr,6.24148714698697,100758991,2549,3,65,3.28714021963432,1,AIRCr,5.77108631024134,100758991,2228,4,65,2.73720021216852,1,AIRCr,5.4898115244741,100758991,2050,5,65,2.92435188139532,1,AIRCr,4.92784731217265,100758991,1723,6,65,2.9981339905588,1,AIRCr,4.70848127654789,100758991,1605,7,65,3.24587018177426,1,AIRCr,5.35638242409417,100758991,1969,8,65,3.32851424974463,1,AIRCr,5.64977398318156,100758991,2150,9,65,3.3340907212978,1,AIRCr,5.88952488778009,100758991,2306,10,65,3.30200788469227,1,AIRCr,5.84278853061239,100758991,2275,11,65,3.48996685911396,1,AIRCr,6.01547613192289,100758991,2391,12,65,2.21846072206028,0,AIRCr,3.14888783313678,100758991,900,13,65,3.17167903308984,1,AIRCr,4.98571414251625,100758991,1755,14,65,3.04353214262588,1,AIRCr,4.62415578227657,100758991,1561
1,65,3.27458518721968,1,AKGDm,6.38758353824153,100689437,2655,2,65,3.45043513605517,1,AKGDm,6.80313307185656,100689437,2974,3,65,3.28714021963432,1,AKGDm,6.50968809011317,100689437,2746,4,65,2.73720021216852,1,AKGDm,4.88767178557437,100689437,1701,5,65,2.92435188139532,1,AKGDm,4.84162246394715,100689437,1676,6,65,2.9981339905588,1,AKGDm,5.01797231892369,100689437,1773,7,65,3.24587018177426,1,AKGDm,5.25008518637914,100689437,1906,8,65,3.32851424974463,1,AKGDm,5.49630925118453,100689437,2054,9,65,3.3340907212978,1,AKGDm,5.91944717935629,100689437,2326,10,65,3.30200788469227,1,AKGDm,5.91048927908027,100689437,2320,11,65,3.48996685911396,1,AKGDm,6.09819460535168,100689437,2448,12,65,2.21846072206028,0,AKGDm,3.61220495942671,100689437,1087,13,65,3.17167903308984,1,AKGDm,5.74180590602143,100689437,2209,14,65,3.04353214262588,1,AKGDm,5.2654095641164,100689437,1915
1,65,3.27458518721968,1,AKGMALtm,3.49043982332728,100770598,568,2,65,3.45043513605517,1,AKGMALtm,3.66857571154303,100770598,609,3,65,3.28714021963432,1,AKGMALtm,2.78372547136329,100770598,419,4,65,2.73720021216852,1,AKGMALtm,2.56503822896139,100770598,377,5,65,2.92435188139532,1,AKGMALtm,3.4056866311435,100770598,549,6,65,2.9981339905588,1,AKGMALtm,3.45938185441632,100770598,561,7,65,3.24587018177426,1,AKGMALtm,3.54761202379943,100770598,581,8,65,3.32851424974463,1,AKGMALtm,3.51690824914075,100770598,574,9,65,3.3340907212978,1,AKGMALtm,3.70260598388803,100770598,617,10,65,3.30200788469227,1,AKGMALtm,3.90613452733579,100770598,666,11,65,3.48996685911396,1,AKGMALtm,4.18707872243317,100770598,737,12,65,2.21846072206028,0,AKGMALtm,2.31401123537025,100770598,331,13,65,3.17167903308984,1,AKGMALtm,3.94263315415417,100770598,675,14,65,3.04353214262588,1,AKGMALtm,3.67284218342987,100770598,610
1,65,3.27458518721968,1,ALR,7.05541028929903,100751272,3181,2,65,3.45043513605517,1,ALR,7.42527096373182,100751272,3504,3,65,3.28714021963432,1,ALR,7.23516821056026,100751272,3335,4,65,2.73720021216852,1,ALR,5.9920087963824,100751272,2375,5,65,2.92435188139532,1,ALR,6.24707842517656,100751272,2553,6,65,2.9981339905588,1,ALR,6.11543600174626,100751272,2460,7,65,3.24587018177426,1,ALR,6.56374267063424,100751272,2787,8,65,3.32851424974463,1,ALR,6.5492974865883,100751272,2776,9,65,3.3340907212978,1,ALR,8.79617467508132,100751272,4933,10,65,3.30200788469227,1,ALR,8.74811764886085,100751272,4876,11,65,3.48996685911396,1,ALR,9.36200893586446,100751272,5647,12,65,2.21846072206028,0,ALR,5.66392271137774,100751272,2159,13,65,3.17167903308984,1,ALR,8.05011268414794,100751272,4107,14,65,3.04353214262588,1,ALR,7.66869616039979,100751272,3730
1,65,3.27458518721968,1,ARGN,0,100750727,0,2,65,3.45043513605517,1,ARGN,0,100750727,0,3,65,3.28714021963432,1,ARGN,0,100750727,0,4,65,2.73720021216852,1,ARGN,0,100750727,0,5,65,2.92435188139532,1,ARGN,0,100750727,0,6,65,2.9981339905588,1,ARGN,0,100750727,0,7,65,3.24587018177426,1,ARGN,0,100750727,0,8,65,3.32851424974463,1,ARGN,0,100750727,0,9,65,3.3340907212978,1,ARGN,0,100750727,0,10,65,3.30200788469227,1,ARGN,0,100750727,0,11,65,3.48996685911396,1,ARGN,0.144937684366261,100750727,2,12,65,2.21846072206028,0,ARGN,0.215860859326044,100750727,3,13,65,3.17167903308984,1,ARGN,0.0729939971057632,100750727,1,14,65,3.04353214262588,1,ARGN,0.144937684366261,100750727,2
1,65,3.27458518721968,1,ARGSL,0.621488583387886,100756687,9,2,65,3.45043513605517,1,ARGSL,0.489902041801019,100756687,7,3,65,3.28714021963432,1,ARGSL,0.215860859326044,100756687,3,4,65,2.73720021216852,1,ARGSL,0,100756687,0,5,65,2.92435188139532,1,ARGSL,0.489902041801019,100756687,7,6,65,2.9981339905588,1,ARGSL,0.556128175551122,100756687,8,7,65,3.24587018177426,1,ARGSL,0.422786940140315,100756687,6,8,65,3.32851424974463,1,ARGSL,0.556128175551122,100756687,8,9,65,3.3340907212978,1,ARGSL,0.354758679861422,100756687,5,10,65,3.30200788469227,1,ARGSL,0.144937684366261,100756687,2,11,65,3.48996685911396,1,ARGSL,0.556128175551122,100756687,8,12,65,2.21846072206028,0,ARGSL,0.215860859326044,100756687,3,13,65,3.17167903308984,1,ARGSL,0.422786940140315,100756687,6,14,65,3.04353214262588,1,ARGSL,0.489902041801019,100756687,7
1,65,3.27458518721968,1,ARGSS,0.0729939971057632,100762274,1,2,65,3.45043513605517,1,ARGSS,0,100762274,0,3,65,3.28714021963432,1,ARGSS,0,100762274,0,4,65,2.73720021216852,1,ARGSS,0,100762274,0,5,65,2.92435188139532,1,ARGSS,0,100762274,0,6,65,2.9981339905588,1,ARGSS,0,100762274,0,7,65,3.24587018177426,1,ARGSS,0,100762274,0,8,65,3.32851424974463,1,ARGSS,0,100762274,0,9,65,3.3340907212978,1,ARGSS,0,100762274,0,10,65,3.30200788469227,1,ARGSS,0,100762274,0,11,65,3.48996685911396,1,ARGSS,0,100762274,0,12,65,2.21846072206028,0,ARGSS,0,100762274,0,13,65,3.17167903308984,1,ARGSS,0,100762274,0,14,65,3.04353214262588,1,ARGSS,0,100762274,0
1,65,3.27458518721968,1,ARTPLM1,-1,,,2,65,3.45043513605517,1,ARTPLM1,-1,,,3,65,3.28714021963432,1,ARTPLM1,-1,,,4,65,2.73720021216852,1,ARTPLM1,-1,,,5,65,2.92435188139532,1,ARTPLM1,-1,,,6,65,2.9981339905588,1,ARTPLM1,-1,,,7,65,3.24587018177426,1,ARTPLM1,-1,,,8,65,3.32851424974463,1,ARTPLM1,-1,,,9,65,3.3340907212978,1,ARTPLM1,-1,,,10,65,3.30200788469227,1,ARTPLM1,-1,,,11,65,3.48996685911396,1,ARTPLM1,-1,,,12,65,2.21846072206028,0,ARTPLM1,-1,,,13,65,3.17167903308984,1,ARTPLM1,-1,,,14,65,3.04353214262588,1,ARTPLM1,-1,,
1,65,3.27458518721968,1,ASPTA,4.18369050086101,100762297,356,2,65,3.45043513605517,1,ASPTA,4.49990996916116,100762297,397,3,65,3.28714021963432,1,ASPTA,4.07096430925573,100762297,342,4,65,2.73720021216852,1,ASPTA,3.39166047387402,100762297,264,5,65,2.92435188139532,1,ASPTA,3.43808606275242,100762297,269,6,65,2.9981339905588,1,ASPTA,3.53872989990549,100762297,280,7,65,3.24587018177426,1,ASPTA,3.38232340300005,100762297,263,8,65,3.32851424974463,1,ASPTA,3.97227689506412,100762297,330,9,65,3.3340907212978,1,ASPTA,3.51148187606767,100762297,277,10,65,3.30200788469227,1,ASPTA,3.13322975127263,100762297,237,11,65,3.48996685911396,1,ASPTA,3.39166047387402,100762297,264,12,65,2.21846072206028,0,ASPTA,1.65867069393214,100762297,107,13,65,3.17167903308984,1,ASPTA,3.21120404106216,100762297,245,14,65,3.04353214262588,1,ASPTA,2.50610410723128,100762297,177
1,65,3.27458518721968,1,ATPS4m_cho,-1,3979188,,2,65,3.45043513605517,1,ATPS4m_cho,-1,3979188,,3,65,3.28714021963432,1,ATPS4m_cho,-1,3979188,,4,65,2.73720021216852,1,ATPS4m_cho,-1,3979188,,5,65,2.92435188139532,1,ATPS4m_cho,-1,3979188,,6,65,2.9981339905588,1,ATPS4m_cho,-1,3979188,,7,65,3.24587018177426,1,ATPS4m_cho,-1,3979188,,8,65,3.32851424974463,1,ATPS4m_cho,-1,3979188,,9,65,3.3340907212978,1,ATPS4m_cho,-1,3979188,,10,65,3.30200788469227,1,ATPS4m_cho,-1,3979188,,11,65,3.48996685911396,1,ATPS4m_cho,-1,3979188,,12,65,2.21846072206028,0,ATPS4m_cho,-1,3979188,,13,65,3.17167903308984,1,ATPS4m_cho,-1,3979188,,14,65,3.04353214262588,1,ATPS4m_cho,-1,3979188,
1,65,3.27458518721968,1,ATPtm,10.0104284288625,100769087,6571,2,65,3.45043513605517,1,ATPtm,10.4643715427659,100769087,7293,3,65,3.28714021963432,1,ATPtm,9.69882439159695,100769087,6112,4,65,2.73720021216852,1,ATPtm,7.97552837674634,100769087,4031,5,65,2.92435188139532,1,ATPtm,8.12839784381366,100769087,4188,6,65,2.9981339905588,1,ATPtm,8.62981965694349,100769087,4738,7,65,3.24587018177426,1,ATPtm,8.81710746961799,100769087,4958,8,65,3.32851424974463,1,ATPtm,9.42973342143878,100769087,5738,9,65,3.3340907212978,1,ATPtm,10.0373402102737,100769087,6612,10,65,3.30200788469227,1,ATPtm,10.0978523679488,100769087,6705,11,65,3.48996685911396,1,ATPtm,10.3266587188249,100769087,7067,12,65,2.21846072206028,0,ATPtm,6.44027960768239,100769087,2694,13,65,3.17167903308984,1,ATPtm,8.95554742727383,100769087,5126,14,65,3.04353214262588,1,ATPtm,8.8262902086545,100769087,4969
1,65,3.27458518721968,1,CATm,4.73312587620431,100773774,1618,2,65,3.45043513605517,1,CATm,5.00186924542348,100773774,1764,3,65,3.28714021963432,1,CATm,5.98906761982701,100773774,2373,4,65,2.73720021216852,1,CATm,4.30700063224337,100773774,1402,5,65,2.92435188139532,1,CATm,3.93962793443617,100773774,1230,6,65,2.9981339905588,1,CATm,4.52065667575185,100773774,1508,7,65,3.24587018177426,1,CATm,5.75569694752294,100773774,2218,8,65,3.32851424974463,1,CATm,5.65921091583509,100773774,2156,9,65,3.3340907212978,1,CATm,6.00082195965126,100773774,2381,10,65,3.30200788469227,1,CATm,5.59277526585792,100773774,2114,11,65,3.48996685911396,1,CATm,6.49242608916732,100773774,2733,12,65,2.21846072206028,0,CATm,3.47060682378894,100773774,1028,13,65,3.17167903308984,1,CATm,5.46700275243457,100773774,2036,14,65,3.04353214262588,1,CATm,5.43752346625431,100773774,2018
