0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,2.2149,2.3532,0.003556,0.003556,1.1146,1.9935,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.53853,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,0.003556,1.4234,0.003556
2.4724,2.4246,3.0373,3.0802,3.7399,2.1271,2.5622,2.8448,0.49955,2.9096,2.6608,2.1303,3.122,2.6151,3.4624,0.70917,3.5799,3.0592,2.1963,2.9995,0.033668,2.8094,3.4705,3.4047,2.887,3.968,2.1244,2.3206,1.98,3.1066,0.78826,2.4272,3.2463,2.4054,2.1369,1.9814,2.9773,2.2948,2.0896,3.3043,2.4324,2.5219,2.3507,2.7467,2.9755,2.53,3.0064,1.7263,2.1559,3.4545,2.9136,2.4507,2.3527,2.4757,3.3755,1.2461,2.2625,3.1602,2.3252,2.0813,1.8523,2.0786,2.6997,0.70168,3.3145,3.5427,3.1399,3.4875,3.2285,2.6239,2.5772,3.2866,3.6129,2.2305,2.9367,2.9583,0.59123,3.8827,2.9955,3.1646,1.73,2.9634,2.0519,3.0959,3.5609,2.6186,1.7749,2.8621,2.9432,3.8486,2.2411,2.7911,2.6012,0.19375,2.6086,3.3006,2.6425,2.592,1.5638,2.6966,3.2861,3.2033,3.438
3.0666,1.8147,2.8371,3.1741,1.5968,0.15756,1.2617,2.3852,5.8918e-06,1.1306,2.0812,0.2007,1.5391,3.3597,1.5284,0.00012373,1.064,3.0521,0.7227,2.5364,0.0076312,3.2822,0.91274,0.82177,0.42942,4.368,0.31991,0.16373,5.8918e-06,0.89901,0.28433,0.58927,3.2787,0.40279,0.92479,1.1278,0.71317,0.36918,2.0893,0.40478,1.2632,2.283,1.1715,3.4272,0.74414,3.0408,0.99246,1.9817,0.88798,2.0404,1.7765,1.4441,1.2303,0.22901,1.6453,0.86145,1.2535,1.6923,1.25,1.0533,1.0259,0.2871,1.2773,5.8918e-06,1.5629,1.0548,3.5999,3.9358,1.2892,0.39022,1.4973,1.5428,2.1608,0.74134,0.30987,0.78252,5.8918e-06,0.78071,0.96452,3.0172,0.6531,0.8926,1.1663,0.59979,1.2427,1.0939,0.45599,0.3366,0.33931,1.3669,0.92776,0.34515,1.2091,0.19536,1.5514,1.6831,0.47879,0.85764,0.024455,1.4159,0.27986,0.46935,1.8975
1.5905,1.3704,1.4548,1.5487,2.1639,1.2486,1.4524,1.4858,0.34478,1.7633,2.033,1.406,1.6632,1.6474,1.8456,0.55187,2.0496,1.963,1.8613,1.5899,1.1705,1.5833,2.0287,1.7966,1.6915,2.4218,1.2578,1.3091,1.999,1.9314,0.54707,1.494,1.7892,1.3642,1.5034,1.2711,1.6239,1.2684,1.4272,1.8938,1.737,1.8051,1.8604,1.954,1.6216,1.4967,1.8063,1.4839,1.4571,2.5271,2.601,2.0566,1.6261,1.9693,2.5811,1.2987,1.8774,2.3293,1.7392,1.5187,1.3992,1.5933,1.8587,0.50329,1.9726,1.9992,1.8774,2.0918,1.9997,1.584,1.4842,1.5614,2.3306,1.3052,1.4332,1.5996,0.43143,1.8551,1.9371,1.8156,1.3312,1.6898,1.5859,1.6384,2.1698,1.7683,0.88529,1.6557,1.6101,2.488,1.3008,1.4174,1.5104,0.38975,1.7602,2.4769,1.5206,1.5163,0.87127,1.7009,1.6115,2.0316,2.5421
1.9408,1.5704,1.7328,1.9604,2.2251,1.3603,1.6592,1.6979,0.87203,1.7978,2.4701,1.2424,1.8652,1.9282,1.8938,1.0264,2.0895,2.1853,2.1245,2.3481,1.4314,1.744,1.8819,2.0328,1.4892,2.6394,1.4767,1.5284,1.8373,1.9598,0.84771,1.6924,2.0518,1.5578,1.8228,1.5538,1.7293,1.4229,1.5704,1.9817,1.8746,1.9163,2.014,2.1106,2.1475,1.6611,1.728,1.9769,1.8983,2.3512,2.3479,1.9632,1.8302,1.7804,2.5532,1.7132,2.1612,1.9952,1.6662,1.5456,1.7647,1.5452,1.9059,0.88549,2.4902,1.9331,2.2522,2.4305,2.0278,1.6678,1.6584,1.814,2.5529,1.5172,1.7332,1.7926,0.75837,2.1121,1.8055,2.0029,1.5544,2.229,1.9569,1.8025,2.1727,1.8817,1.0376,1.7253,1.9154,2.5071,1.4351,1.543,1.8086,0.91201,2.1797,2.3874,1.8316,1.7057,1.1255,1.9837,1.9376,2.1733,2.5461
3.3331,2.1805,2.8728,3.1692,3.544,2.0562,3.0511,2.5764,2.4172,3.0905,4.3827,1.447,3.2942,3.2866,3.9183,2.7525,3.6799,3.7135,3.8368,4.1484,2.94,2.2564,2.758,3.4247,2.0022,4.6449,2.1946,2.9409,3.4203,3.4212,2.0539,2.678,3.2078,2.2765,3.9105,3.3392,2.9846,2.3497,2.4261,3.5687,3.5171,3.2622,3.6542,2.9644,4.1739,2.7922,2.9524,4.7417,4.3271,3.675,4.0925,2.9773,2.8662,2.0213,4.2101,2.0288,4.1857,2.9463,2.6856,2.5502,3.567,2.1642,3.3288,2.2203,4.9896,3.8665,3.5511,4.0735,3.5449,2.2873,3.0172,2.7896,4.2989,2.3558,3.5424,2.7587,1.9403,3.854,2.3433,3.2985,3.3379,4.085,4.3127,3.0533,3.9154,3.1742,1.7663,3.2451,3.3942,4.0872,2.4597,2.5621,3.0336,2.2108,4.1505,4.5265,3.18,3.0713,2.8054,3.6095,4.4509,3.7862,4.1516
0.1881,0.26978,0.22192,0.20029,0.7434,0.23182,0.1776,0.23705,0.42719,0.36718,0.72368,0.44987,0.21544,0.18178,3.1794,0.47922,0.67787,0.446,0.44513,0.15311,0.39725,0.15525,0.18749,0.18346,0.68808,0.72635,0.28187,0.29394,0.37796,0.22212,0.4192,0.19286,0.1921,0.48218,2.9991,0.36763,0.30763,0.27988,0.30388,0.32108,0.51695,0.42323,0.54634,0.22123,0.2153,0.19468,0.19789,2.5793,0.66991,0.67877,0.70727,0.16309,0.12279,0.66782,0.66047,0.26761,0.18937,0.2743,0.17461,0.14926,0.14217,0.24465,0.25566,0.9482,0.70414,3.2313,0.23712,0.62848,0.28541,0.33445,0.19084,0.17622,0.84095,0.30229,0.16337,0.23945,0.41366,0.36274,0.73755,0.31557,1.0034,0.82306,3.3648,0.19395,0.62593,0.23096,0.2362,0.19123,0.20962,0.87685,0.29964,0.23389,0.20797,0.48688,0.3304,0.79344,0.53879,0.18948,0.3802,0.57371,3.1507,0.20935,0.72775
0.7994,0.92953,0.82354,0.87029,0.90148,0.45203,0.79283,0.82864,1.5094,0.56139,1.3661,1.0119,0.66566,1.0179,1.5486,1.3923,1.1911,0.79584,1.2583,0.7498,0.99765,0.68451,0.70681,0.7246,0.70924,1.1897,0.58807,0.67854,0.97346,0.49918,1.4449,1.0864,0.75011,0.61653,1.3367,1.5114,0.79654,0.37526,0.52494,0.73867,0.86222,0.89765,0.8131,0.70663,0.80882,0.64073,0.64511,0.78275,0.85367,1.3862,1.438,0.81133,1.0785,0.91646,1.3645,0.43664,0.61909,0.94622,0.7933,0.76327,0.5771,0.77028,0.78051,1.5121,1.0636,1.3986,0.90106,1.0968,0.96868,0.5007,0.80747,0.73745,1.3165,0.56459,0.77182,0.4242,1.4037,0.7747,0.81134,0.71458,1.9691,0.91722,1.7121,0.72933,1.1252,0.71247,0.22382,0.91867,1.049,1.2188,0.34541,0.62597,0.74279,1.5085,0.83609,1.1316,1.0135,0.19111,1.9481,0.91192,1.2099,0.82251,1.2104
2.3273,1.9934,2.2442,2.188,2.1631,1.9094,2.7567,2.6255,1.2401,2.5905,2.1195,2.0653,1.9787,2.1382,1.9185,1.3406,1.9112,1.883,1.7014,2.3579,2.3277,2.6113,2.2708,2.0536,2.3555,2.3067,2.0324,2.0144,3.3317,2.1346,1.2278,2.281,2.2148,1.9844,2.4062,1.4971,2.752,1.927,2.1726,2.2427,2.0626,2.0139,1.8519,2.621,2.5797,2.5958,2.2951,2.097,1.5252,2.3408,2.1279,2.7773,2.1161,2.2657,2.3817,2.1336,2.6209,3.1354,2.5909,2.6935,2.3988,2.1198,2.7957,1.3842,1.9523,2.0295,2.219,1.9264,2.6194,2.2847,2.3201,2.1414,2.4454,2.2067,2.3656,2.3791,1.3942,2.3234,2.2328,2.0492,1.824,1.8979,1.9725,1.924,1.8611,2.32,1.8703,2.5858,2.4387,2.1812,1.6601,2.5835,2.4453,1.883,2.7124,1.7886,2.0719,2.2192,1.5472,1.8354,2.3623,2.1818,2.199
1.6519,1.551,1.8531,1.9667,1.6555,1.46,2.0298,2.0193,0.80255,1.8845,1.3382,1.902,1.6395,1.9129,1.7008,0.96466,1.7992,1.6434,1.588,1.9288,1.1949,1.9208,1.7749,1.6676,2.0054,2.3089,1.9213,1.4731,2.5563,2.0591,0.80716,1.5227,1.9557,1.785,1.9869,1.253,1.5831,1.5175,1.5657,1.3089,1.7211,1.6305,1.5745,2.0745,1.8171,1.9205,1.6621,2.1274,1.3289,1.9786,1.9536,2.2952,1.8189,2.0308,2.0962,1.7461,2.2275,2.0431,1.9052,1.8218,1.7431,1.6304,2.0176,0.90804,1.709,1.7092,1.9173,1.4587,1.4254,1.7226,1.8348,1.7551,2.0672,1.4887,1.8865,1.7373,0.8437,1.8065,1.7309,1.6262,1.3346,2.0427,1.9258,1.9184,1.9123,2.3169,1.491,2.1038,2.401,2.2533,1.5713,2.1899,2.2315,1.1525,2.5026,1.9248,1.9523,2.483,1.5674,1.5335,1.9479,1.9773,2.0679
