SampleID_S1,TaskID_S1,TaskScore_S1,BinaryTaskScore_S1,EssentialRxnsTask_S1,ExpressionScoreEssentialRxnsTask_S1,GeneAssociatedToEssentialRxnsTask_S1,GeneExpressionValue_S1,SampleID_S2,TaskID_S2,TaskScore_S2,BinaryTaskScore_S2,EssentialRxnsTask_S2,ExpressionScoreEssentialRxnsTask_S2,GeneAssociatedToEssentialRxnsTask_S2,GeneExpressionValue_S2,SampleID_S3,TaskID_S3,TaskScore_S3,BinaryTaskScore_S3,EssentialRxnsTask_S3,ExpressionScoreEssentialRxnsTask_S3,GeneAssociatedToEssentialRxnsTask_S3,GeneExpressionValue_S3,SampleID_S4,TaskID_S4,TaskScore_S4,BinaryTaskScore_S4,EssentialRxnsTask_S4,ExpressionScoreEssentialRxnsTask_S4,GeneAssociatedToEssentialRxnsTask_S4,GeneExpressionValue_S4,SampleID_S5,TaskID_S5,TaskScore_S5,BinaryTaskScore_S5,EssentialRxnsTask_S5,ExpressionScoreEssentialRxnsTask_S5,GeneAssociatedToEssentialRxnsTask_S5,GeneExpressionValue_S5,SampleID_S6,TaskID_S6,TaskScore_S6,BinaryTaskScore_S6,EssentialRxnsTask_S6,ExpressionScoreEssentialRxnsTask_S6,GeneAssociatedToEssentialRxnsTask_S6,GeneExpressionValue_S6
1,1,-1,-1,NADH2_u10m,-1,4535,,2,1,-1,-1,NADH2_u10m,-1,4535,,3,1,-1,-1,NADH2_u10m,-1,4535,,4,1,-1,-1,NADH2_u10m,-1,4535,,5,1,-1,-1,NADH2_u10m,-1,4535,,6,1,-1,-1,NADH2_u10m,-1,4535,
1,2,3.21996619026344,0,SUCD1m,3.21996619026344,6392,87.819045,2,2,3.22704095245698,0,SUCD1m,3.22704095245698,6392,88.080935,3,2,3.30146824235394,0,SUCD1m,3.30146824235394,6392,90.858619,4,2,3.41259073568877,0,SUCD1m,3.41259073568877,6391,81.032116,5,2,3.52063832680441,1,SUCD1m,3.52063832680441,6389,111.726231,6,2,3.43297388489804,0,SUCD1m,3.43297388489804,6391,81.701291
1,3,1.63270918022518,0,PDHm,3.26541836045036,5160,171.134884,2,3,1.6522809764764,0,PDHm,3.3045619529528,5160,173.939581,3,3,1.09843728983672,0,PDHm,3.29531186951016,8050,32.785696,4,3,1.49371418400424,0,PDHm,2.98742836800848,1737,76.358955,5,3,1.44581527618888,0,PDHm,2.89163055237776,1737,73.137398,6,3,1.40865315980932,0,PDHm,2.81730631961863,1737,70.680146
1,4,1.87101634352274,0,ACONTm,3.44429704492886,50,82.563594,2,4,1.72430028488622,0,ACONTm,3.47483962776858,48,44.636241,3,4,1.8141189679334,0,ACONTm,3.4654980791067,50,83.268282,4,4,2.14756252510644,1,ACONTm,3.50562038271321,48,45.18651,5,4,2.18435946877915,1,ACONTm,3.5116766738045,48,45.295178,6,4,2.05699316486385,1,ACONTm,3.48879546669778,50,84.046103
1,4,1.87101634352274,0,AKGDm,3.36060248637862,8050,33.678506,2,4,1.72430028488622,0,AKGDm,3.27533108350525,1743,70.857696,3,4,1.8141189679334,0,AKGDm,3.29531186951016,8050,32.785696,4,4,2.14756252510644,1,AKGDm,3.4261983676724,4967,82.006357,5,4,2.18435946877915,1,AKGDm,3.48803917023599,4967,84.063823,6,4,2.05699316486385,1,AKGDm,3.37740885495316,1738,42.756654
1,4,1.87101634352274,0,CSm,3.2784293390667,1431,169.905522,2,4,1.72430028488622,0,CSm,3.20673978124191,1431,164.876122,3,4,1.8141189679334,0,CSm,3.29098049095382,1431,170.793493,4,4,2.14756252510644,1,CSm,3.69056525022501,1431,200.260661,5,4,2.18435946877915,1,CSm,3.66716509688995,1431,198.469352,6,4,2.05699316486385,1,CSm,3.63530619942416,1431,196.043954
1,4,1.87101634352274,0,FUMm,3.15377828518674,2271,61.376766,2,4,1.72430028488622,0,FUMm,3.23639466962417,2271,63.56263,3,4,1.8141189679334,0,FUMm,3.24645427149746,2271,63.831262,4,4,2.14756252510644,1,FUMm,3.65828637763021,2271,75.305989,5,4,2.18435946877915,1,FUMm,3.68507992025784,2271,76.085782,6,4,2.05699316486385,1,FUMm,3.77647337581768,2271,78.777333
1,4,1.87101634352274,0,ICDHxm,3.20343375336059,3419,30.475886,2,4,1.72430028488622,0,ICDHxm,3.12893711810075,3419,29.523163,3,4,1.8141189679334,0,ICDHxm,3.16664823414705,3419,30.003669,4,4,2.14756252510644,1,ICDHxm,3.30290622813724,3421,33.629454,5,4,2.18435946877915,1,ICDHxm,3.02739428822573,3421,29.900138,6,4,2.05699316486385,1,ICDHxm,3.53461071937992,3420,174.39152
1,4,1.87101634352274,0,MDHm,3.39083643874798,4191,232.761161,2,4,1.72430028488622,0,MDHm,3.39913554665599,4191,233.546337,3,4,1.8141189679334,0,MDHm,3.36730649508614,4191,230.542073,4,4,2.14756252510644,1,MDHm,3.64055726823626,4190,178.806936,5,4,2.18435946877915,1,MDHm,3.7275116052198,4190,184.872144,6,4,2.05699316486385,1,MDHm,3.58963619775834,4191,251.93254
1,4,1.87101634352274,0,SUCD1m,3.21996619026344,6392,87.819045,2,4,1.72430028488622,0,SUCD1m,3.22704095245698,6392,88.080935,3,4,1.8141189679334,0,SUCD1m,3.30146824235394,6392,90.858619,4,4,2.14756252510644,1,SUCD1m,3.41259073568877,6391,81.032116,5,4,2.18435946877915,1,SUCD1m,3.52063832680441,6389,111.726231,6,4,2.05699316486385,1,SUCD1m,3.43297388489804,6391,81.701291
1,4,1.87101634352274,0,SUCOAS1m,3.06924288815409,8802,65.379609,2,4,1.72430028488622,0,SUCOAS1m,3.16338080152772,8802,68.088357,3,4,1.8141189679334,0,SUCOAS1m,3.10678077435405,8802,66.453624,4,4,2.14756252510644,1,SUCOAS1m,3.5342036526484,8801,19.076095,5,4,2.18435946877915,1,SUCOAS1m,3.48812917384029,8801,18.730837,6,4,2.05699316486385,1,SUCOAS1m,3.34954124992952,8801,17.711304
1,5,2.20410396010377,1,ACONTm,3.44429704492886,50,82.563594,2,5,2.14453517579346,1,ACONTm,3.47483962776858,48,44.636241,3,5,2.05916003129059,1,ACONTm,3.4654980791067,50,83.268282,4,5,2.14828367580901,1,ACONTm,3.50562038271321,48,45.18651,5,5,2.14410103052997,1,ACONTm,3.5116766738045,48,45.295178,6,5,2.02038121213636,0,ACONTm,3.48879546669778,50,84.046103
1,5,2.20410396010377,1,AKGDm,3.36060248637862,8050,33.678506,2,5,2.14453517579346,1,AKGDm,3.27533108350525,1743,70.857696,3,5,2.05916003129059,1,AKGDm,3.29531186951016,8050,32.785696,4,5,2.14828367580901,1,AKGDm,3.4261983676724,4967,82.006357,5,5,2.14410103052997,1,AKGDm,3.48803917023599,4967,84.063823,6,5,2.02038121213636,0,AKGDm,3.37740885495316,1738,42.756654
