Entrez,TR1,TR2,TR3,WR1,WR2,WR3
246,2.32366587046483,3.67305933541409,4.2064431172297,3.5708133124782,3.85383488632497,2.94028011192578
247,3.79027113096389,4.54990323876361,4.07187743142378,3.40559330494132,1.28489886157795,3.08870810153703
248,3.35601047145122,4.37237640896751,4.67262138320007,2.66357367503598,3.42899457097861,1.72108641569313
249,0,0,0,9.72955074527657,0,0
250,9.72955074527657,0,0,0,0,0
23600,3.92256075674085,3.90248342953517,3.95886317164738,2.99030962221468,2.88672974711177,2.99117423302421
262,3.42084874437834,3.37746489914269,3.43378681815054,3.5968462988906,3.58774159594376,3.37255191225056
144193,4.22273677081017,4.05271048756796,4.49412681042013,2.39062236351769,2.90253170958716,2.24659290831115
51005,4.27351326956141,4.28484277446889,4.42150921086053,2.39199056740775,2.33034186703429,2.54858478256845
271,3.50625390474818,3.50376941491232,3.58586520471938,3.3338789316894,3.38401288836611,3.47647148514685
272,4.21896462535612,4.67102361149479,4.12315459529123,2.38648814690051,2.22730033736272,2.58110103353161
275,3.21775409355514,3.43631646981741,3.65594214970265,3.60759154445322,3.53263579014856,3.33007074930418
280,3.77992921813689,3.9215552371979,3.73015744607568,3.08723291001911,2.81578681839647,3.36569524130142
290,3.92746344096395,3.93183182208482,3.77099047707832,3.05114230865107,3.03047886710554,2.96964458541469
26,0,0,6.38633892849347,0,7.42297039886291,0
314,3.0331020816974,3.66582035092508,3.32111278480678,3.53691191438249,2.6222358779501,4.4249152445096
8639,5.12002305457804,3.93488791047231,3.5931461393438,2.54670735826625,2.32805590082113,2.68284438166142
316,3.62854687609461,3.58140181173657,3.72052926951955,3.32590475260323,3.27295382075213,3.24399590521427
162,3.35912788782653,3.38147095293602,3.38274887830051,3.53984345489308,3.54078244788218,3.58536186508534
164,3.33920597425585,3.40525013747009,3.41190616838941,3.59367224932607,3.57066864504244,3.4687110334828
8907,3.36150234723498,3.47728980640805,3.39977303777413,3.53630426947191,3.34928016511274,3.66295310067388
1174,3.37495371833139,3.47667055911741,3.57791610385,3.40660056983308,3.44186819013988,3.51367151188059
8905,3.50835374410416,3.92677163148691,3.70296231722565,3.37503894413223,3.05590592832051,3.17192930699219
8120,6.84754184310393,1.67517670186326,3.36877989131757,2.09518273244345,1.40670826870312,3.10718294714875
8943,3.60081231924798,3.57806529440366,3.59698862923988,3.29829885215669,3.31444817991086,3.39542136989156
26985,3.37802406602141,3.25729534920779,3.29706098684211,3.71440511823071,3.64722096409008,3.48289487046004
10947,3.37417720268336,3.19130646712586,3.3066100618312,3.58041843055867,3.58592555565357,3.73507584664934
10239,3.21186475993355,3.06204365901597,3.4369710282399,4.05383343235142,3.68804957284924,3.27476611779222
353,3.41631824552899,3.33305049842404,3.35883472525736,3.44341113969992,3.47234802593905,3.7585326622125
358,0,5.71014250248615,2.58946331732848,2.11511246665776,5.13188175453486,3.13207930220286
89872,3.97960165194158,5.11988036390642,5.14152865985014,2.35404902906018,0.930215493937836,1.67230908504448
360,4.27552922872814,4.51230728232383,4.29630715875727,2.52512509063681,2.28834044238101,2.29940225687925
361,2.90358701431542,4.70583745097215,3.20135520723164,3.71801367552158,3.70348582456743,2.19712748388753
364,4.88332508719354,4.58925472190271,4.98992451839217,2.18292483838848,0.996692898063129,1.53629348554349
372,3.51809265882505,3.4288481016308,3.43783821746951,3.47853243275889,3.48729752767018,3.44320433828235
375,3.53376497909866,3.59235477812245,3.54469520777909,3.3614469830323,3.39507644785723,3.36171695650101
383,4.86433459698694,4.86221029995351,4.9604388666693,1.46768618723016,1.46328461786309,1.43371723802521
384,3.53790992068807,3.65703136720447,3.61327904740049,3.30656986638431,3.37348364502411,3.2934253335224
410,4.02867650984234,4.06454429861607,4.08242836420971,2.53458828604693,2.87835011555036,2.95606944647939
411,3.62545442755249,3.46987634154073,3.46497834672546,3.42559028832084,3.3851816320029,3.41973712037762
427,4.42376115030661,4.33737135099635,4.3649855305377,2.42294393312601,2.32291464607665,2.31172529202841
435,3.72531736346332,3.67713240730678,3.7776625954348,3.19014467342868,3.08205324529698,3.29612721715464
438,7.13914860712478,0,6.71479385740582,0,0,0
440,2.20891144294159,2.14034631985342,2.24660322499756,4.51727578932483,4.51845655938751,4.39017784458856
443,2.53024661545606,3.2016106358577,3.06997579559138,3.44167245957066,6.20990801962528,0.670549069267318
80150,3.14521335288356,3.31838170082407,3.32506301663878,3.49447051208436,3.25298015881239,4.18524795157389
445,3.66728894436558,3.44746338370704,3.3758028701299,3.39515483386689,3.49350627099775,3.4093545055131
471,3.04360621635722,3.02172742367333,3.05119442712217,3.85977776451385,3.91359149743501,3.80307412033086
476,3.62945425060288,3.56013616581789,3.67798420760788,3.3157286787911,3.33531682615183,3.25951014984683
477,3.86886867262903,4.2427015644091,5.20301419376223,3.4369691460605,2.11832832717925,0.693735626251173
481,3.82818440764462,3.8762531439864,3.82496954659502,3.21464909394162,2.99671119063859,2.95710303223054
482,3.21245277410963,3.34361891067528,4.40216263765757,3.6827982466585,2.07329781483963,3.78649826481028
483,3.55801568032124,3.54141155038247,3.54883181629658,3.30266485703698,3.38885488329001,3.44926420146737
23439,3.96516718502149,4.27515458895365,3.26367374171758,2.5359291193671,3.45393233717349,3.10766632522922
490,3.370469535419,3.33909101559389,3.30236378441009,3.67255982757419,3.64721665259162,3.44988607990089
491,3.44823781346847,3.49995494243999,3.31813276226726,3.51301760517017,3.48303640493818,3.52907346504946
492,0,0,6.43779360530843,0,0,7.38075676110816
493,4.1462741924992,4.13207670109392,4.16042477239031,2.64205377284469,2.8184247888468,2.56950937178336
498,3.22105987168908,3.24530429657774,3.25295346806245,3.70165661265091,3.68262214162135,3.66137148669662
506,3.25121705876688,3.24974474280964,3.29866830743691,3.62970661743758,3.6697097115583,3.67221456537792
509,3.32880497071007,3.29869510589771,3.32714582397822,3.64709370961644,3.66127923656791,3.5174048737611
513,3.6143265585474,3.824355291826,3.45205900017919,2.95999849596561,3.14896652948074,3.73721972289967
514,3.4029827691095,3.39136801980732,3.39686708328112,3.45180081753923,3.58823776971475,3.55933046807356
516,3.13552548923517,3.08489298463044,3.01008438913008,3.77315756773217,3.78861614137494,3.91598718562709
517,3.24137111501724,3.25334752687319,3.25983024538999,3.70254220056041,3.59346684800279,3.71652915954849
518,3.21500767628571,3.27814321804223,3.35309665189086,3.64470476527981,3.6486931926887,3.63434714663505
521,3.48179272784357,3.46333761409931,3.48624800351835,3.34193356716201,3.51374229114061,3.50538375411474
9551,3.28773471002494,3.32729322523407,3.40651916594318,3.7029394803758,3.52320317516341,3.53481857314365
10632,3.3262761515153,3.42950248976488,3.39951124176375,3.51537889302003,3.60538064914421,3.51342765329426
267020,9.72955074527657,0,0,0,0,0
515,3.17809408844802,3.24647535932666,3.20026576631147,3.71147138224421,3.79121706055407,3.62750058259124
10476,3.47809324451113,3.26842707676911,3.40721172706994,3.55835966268905,3.61681349738957,3.45813676350206
