-1,-1,-1,-1,-1,-1
3.22,3.227,3.3015,3.4126,3.5206,3.433
1.6327,1.6523,1.0984,1.4937,1.4458,1.4087
1.871,1.7243,1.8141,2.1476,2.1844,2.057
2.2041,2.1445,2.0592,2.1483,2.1441,2.0204
3.2573,3.2552,3.2591,2.5466,2.5358,2.4814
0.88052,0.89074,0.9079,0.85176,0.8362,0.82948
0.90193,0.88038,0.89706,1.139,1.1239,1.0933
2.1929,2.2159,2.1377,2.4061,2.5036,2.3901
1.8278,1.8918,1.7904,1.882,2.0144,1.9078
2.0857,2.1157,2.0415,2.273,2.3618,2.2581
1.8374,1.8988,1.7958,1.8724,2.0106,1.8978
1.8845,1.9063,1.8435,2.0718,2.1753,2.0561
1.7445,1.8043,1.7088,1.797,1.9193,1.8187
2.1808,2.2126,2.1337,2.3893,2.4702,2.3734
1.9501,2.0162,1.9045,2.0026,2.1338,2.0296
1.72,1.7663,1.676,1.8339,1.9488,1.8517
1.7082,1.6665,1.6794,1.7217,1.7362,1.8793
1.6848,1.6508,1.6514,1.872,1.8526,1.6751
1.6848,1.6508,1.6514,1.872,1.8526,1.6751
1.0007,0.98943,1.0011,0.87777,0.87674,0.90063
0.76121,0.76185,0.76186,0.71851,0.70335,0.75901
2.3881,2.4783,2.3979,1.2712,1.4932,1.4123
2.6619,2.407,2.469,2.4036,2.2039,2.2196
2.6619,2.407,2.469,2.4036,2.2039,2.2196
2.7345,2.6381,2.7157,2.1375,2.1239,2.1809
2.8866,2.7923,2.7558,2.2877,2.272,2.2159
2.6495,2.5708,2.5304,2.0029,2.0784,1.8558
2.7229,2.6061,2.6474,2.1128,2.099,2.1487
2.5296,2.3173,2.1131,2.1333,2.1404,2.2797
0.69691,1.1489,0.69131,0.72663,0.99419,1.9241
3.0715,3.0347,2.9255,2.387,2.3235,2.2361
3.1865,2.9464,2.7957,1.9887,1.9581,1.9169
4.0677,2.6712,2.4864,2.6192,1.7741,1.8176
2.6469,2.7016,2.4657,2.1667,2.4665,2.197
3.2202,3.3039,3.1226,0.16906,3.6078,0.1719
2.4852,2.4835,2.5294,1.9546,1.9724,2.0023
1.6566,1.6312,1.6449,1.5943,1.8503,2.3566
3.8564,3.8748,3.8511,3.0247,3.0242,3.0613
2.0273,1.9921,1.6788,1.5732,1.5856,1.4971
2.2801,2.2823,1.9876,1.5914,1.6052,1.5612
2.7593,2.8023,2.8459,2.4648,2.4167,2.4292
2.6312,2.6275,2.4663,2.0036,2.0009,1.9357
3.1543,3.2533,3.2203,3.9214,3.6676,3.5316
2.4971,2.4455,1.9684,1.8921,1.903,1.7947
2.2085,2.2318,1.9445,1.0523,1.0615,1.8415
3.0563,3.256,3.1155,2.7469,2.8469,2.6253
2.298,2.4229,2.3312,1.9845,2.0389,1.886
3.4214,3.4247,2.9376,2.5872,2.658,2.626
2.9477,3.0288,2.8579,2.0045,1.4091,1.0731
2.6312,2.6275,2.4663,2.0036,2.0009,1.9357
2.5523,2.5839,2.9824,2.4418,2.4715,2.1635
2.6143,2.6924,3.0744,2.4719,2.5056,2.2556
2.0528,2.1467,2.6037,1.7483,1.8788,1.4307
3.2355,3.1643,2.7012,2.7823,2.1524,2.2178
3.6051,3.4011,3.4758,3.4064,3.3995,3.5032
1.9244,1.8467,1.6673,3.2432,1.3392,1.4159
1.2576,0.59669,1.2196,0.64316,0.64848,0.66406
0.88507,0.98341,0.86031,0.79967,0.83144,0.71902
2.0544,2.2394,1.9467,1.6512,1.6598,1.4733
2.7024,2.6462,2.6016,2.2559,2.2195,2.2072
2.0298,1.9785,2.006,2.1542,2.0958,1.9975
1.6859,1.718,1.7123,1.7582,1.8078,1.7131
2.2214,2.1965,2.2438,2.4406,2.0413,2.0037
2.1982,2.1452,2.1122,2.3078,2.1371,2.0921
2.3915,2.3813,2.2106,3.3415,2.2557,2.2514
2.9309,1.3688,2.1445,0.26753,1.9672,0.79429
2.7464,3.1567,3.1416,2.331,2.6897,2.3777
3.4737,3.568,3.5158,3.3678,3.4036,3.3943
2.5054,2.4429,2.4022,2.2402,2.2164,2.3858
1.8987,1.8864,1.9028,2.0649,2.0113,1.9741
2.5455,2.5054,2.4938,2.1438,2.119,2.1092
1.9651,1.9467,1.987,2.1335,2.0822,1.9701
3.6963,3.5623,3.5767,3.2926,3.2878,3.3527
1.0559,1.3882,1.8494,0.88896,1.4325,0.73255
2.2089,2.1403,2.2466,4.5173,4.5185,4.3902
2.3028,2.2596,2.2958,2.0701,2.0626,2.1324
1.933,1.9482,1.9822,2.0841,2.0825,1.9682
1.0868,0.81764,1.0725,1.2106,0.92846,1.2243
1.2564,1.2828,1.1914,1.0445,1.0608,1.0791
2.2166,2.1923,2.4609,2.4448,2.1003,2.0822
1.5944,1.5754,1.7625,1.7507,1.603,1.4961
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
2.7132,2.6842,2.6717,2.2945,2.2564,2.2469
1.9108,1.8823,1.8996,1.9933,1.9403,1.8942
4.2184,4.1547,4.105,3.3538,3.3281,3.2667
1.7608,1.0706,1.7438,1.2413,1.2363,1.2301
2.3346,2.2979,2.2069,2.3303,2.3639,2.3134
2.829,2.7973,2.782,2.376,2.3389,2.3253
1.9774,1.9526,1.9861,2.1177,2.0735,1.9683
2.4687,2.2865,1.9227,2.119,2.1218,2.0596
3.1742,3.2928,3.2697,3.6013,3.5816,3.4023
2.7758,2.845,2.7329,2.5975,2.5963,2.5253
1.5501,1.5162,1.6231,1.708,1.675,1.5775
1.1639,1.1315,1.1469,1.7371,1.7526,1.7438
2.1412,2.0362,2.1179,2.1933,2.1613,1.9363
3.9727,2.6989,2.8176,2.5525,3.2357,1.4248
0.34241,0.32419,0.32706,0.51687,0.52246,0.52318
2.7615,2.734,3.142,3.0482,2.5846,2.5132
1.1266,1.109,1.0986,1.238,1.1316,1.2203
1.9446,1.9181,1.9731,2.0461,2.029,1.9319
2.0153,1.9381,1.9662,2.1641,2.1123,1.993
2.0136,1.5217,2.0142,2.4563,2.5222,1.6344
1.8176,1.8162,1.8691,1.9278,1.9204,1.8405
1.2472,1.1972,1.1218,1.1528,1.148,1.0582
1.2719,1.377,1.4222,0.88939,1.1763,1.0598
1.9827,1.8754,1.9393,1.8733,1.8372,1.6931
1.5701,1.5488,1.5781,1.9562,2.153,1.701
1.907,1.8716,1.8864,2.0132,1.9464,1.93
2.8187,2.7069,2.3076,2.3429,2.3328,2.2618
2.6487,2.5894,2.6178,2.9408,2.978,2.8129
2.937,3.0163,2.8915,2.6835,2.6807,2.6034
1.596,1.5523,1.7101,1.8283,1.7441,1.6032
2.0311,1.9959,2.1139,2.2031,2.1423,1.9995
0.32536,0.77306,0.30868,0.40762,0.42993,0.50742
0.29548,0.71807,0.27856,0.35979,0.38218,0.41541
1.7979,1.7919,1.7816,1.7076,1.6711,1.6426
2.5685,2.3948,2.5255,2.1036,2.0686,2.0624
1.946,1.9069,1.9675,2.1045,2.0641,1.9574
2.9835,2.1285,2.2512,1.8003,1.7758,1.7873
1.9721,2.0012,1.9882,2.0424,2.0367,1.9995
1.9446,1.8854,1.9819,2.066,2.1137,1.957
3.5963,0.94739,0.89448,1.0169,3.7715,3.6942
2.0972,1.2091,1.1762,1.4129,2.3678,2.3078
2.6669,1.3057,1.2857,1.389,2.809,2.7004
2.2839,1.058,1.0259,1.0877,2.4471,2.5136
1.9302,1.4044,2.6048,2.1332,3.439,2.0458
1.1518,1.242,1.4379,1.5552,1.086,0.96274
1.7582,1.7435,1.7374,1.7311,1.7163,1.7079
2.1082,2.0639,2.1843,2.2877,2.2185,2.0811
2.4958,2.2765,2.0865,2.9472,3.1162,1.4714
0.34241,0.32419,0.32706,0.51687,0.52246,0.52318
1.9206,1.9567,2.6018,2.6234,2.6216,2.2856
1.9373,1.9153,1.9579,2.151,2.1138,1.994
1.4961,1.5761,1.3759,1.6949,1.7344,1.6212
2.5993,2.6405,2.7416,2.3026,2.3029,2.2308
2.0731,2.0665,2.0224,1.5892,1.5946,1.5673
2.5523,2.5839,2.9824,2.4418,2.4715,2.1635
1.982,1.9669,1.9585,1.5056,1.493,1.4162
1.7089,1.7327,1.7126,1.5968,1.7631,1.3251
0.85886,1.4227,1.8512,2.3511,2.688,0.5272
1.6819,1.6471,1.6549,1.6563,1.6435,1.5513
1.687,1.6537,1.6645,1.6498,1.6355,1.5457
1.6648,1.6306,1.639,1.6283,1.6167,1.5232
1.5548,1.5305,1.5539,1.525,1.5041,1.4177
1.5753,1.5613,1.5422,1.5297,1.4987,1.4498
1.5078,1.4752,1.4794,1.4347,1.4103,1.3839
1.8633,1.8112,1.8579,1.7391,1.7307,1.6881
1.8107,1.7359,1.7917,1.6856,1.6853,1.6401
1.829,1.8412,1.8715,1.5765,1.5732,1.4351
0.72634,0.68572,0.79837,0.76397,0.70959,0.4853
1.471,1.4571,1.5361,1.3666,1.3378,1.2441
0.75853,0.77682,0.88621,0.76742,0.78376,0.60412
1.7107,1.7055,1.7864,1.5645,1.5559,1.362
1.2148,1.1665,1.3625,1.1993,1.2121,0.87114
1.7107,1.7055,1.7864,1.5645,1.5559,1.362
0.74489,0.68186,0.78531,0.76475,0.7127,0.49243
0.79071,0.75331,0.85335,0.75702,0.77873,0.63876
1.2677,1.2112,1.4287,1.2953,1.2561,0.90514
0.60733,0.39491,0.55401,0.96798,0.46742,0.28967
1.2573,1.2216,1.4305,1.246,1.2647,0.91935
1.7171,1.6993,1.6063,1.457,1.3915,1.2789
0.76169,0.77971,0.88615,0.78127,0.80612,0.61165
2.6326,2.6663,2.9846,2.3712,2.3969,2.1483
2.112,2.1232,2.3846,1.8864,1.95,1.8328
0.53626,0.53642,0.41115,0.61474,0.46393,0.36411
1.0216,0.90037,0.92247,1.0022,1.0513,1.2111
0.39521,0.52135,0.55858,0.45679,0.56172,0.52658
0.39521,0.52135,0.55858,0.45679,0.56172,0.52658
2.4754,1.705,1.6281,1.9658,2.3093,1.9256
1.7011,1.6093,1.592,1.6758,1.6409,1.6493
1.318,1.2481,1.2171,1.311,1.2849,1.3343
1.3615,1.2512,1.2507,1.3221,1.287,1.3716
1.8587,3.0011,1.9156,2.8564,1.6326,1.4726
3.3176,3.1865,3.0122,3.7882,3.7907,3.6016
1.1688,1.159,1.2131,1.1752,1.153,1.152
2.4372,2.3852,2.433,2.4391,2.4985,2.4662
0.77003,0.75951,0.73941,0.98676,0.99393,0.92074
1.2604,1.2685,1.2525,1.0262,1.0611,1.0412
3.8117,3.9254,3.9658,3.3217,3.4898,3.368
2.9461,2.9555,3.0308,3.0471,3.1077,3.2731
3.1622,3.1168,3.1066,3.6456,3.6617,3.5519
0.83663,0.74519,0.79655,0.85044,0.86085,1.1199
2.2612,2.2262,2.242,1.8531,1.799,1.8276
-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1
1.648,1.5766,1.6015,1.3129,1.2769,1.283
3.9405,3.3717,3.4436,2.9109,4.8894,3.1324
4.1344,4.3809,3.6579,2.7022,4.9996,3.4347
6.0647,4.5058,4.3906,3.7729,9.7296,4.7752
0.35234,0.47709,0.43259,0.61955,0.25365,0.43237
0.35234,0.47709,0.43259,0.61955,0.25365,0.43237
0.2702,0.18856,0.23517,0.17787,0.17742,0.17589
0.29243,0.33022,0.2844,0.44474,0.25497,0.28382
1.311,1.3682,1.1993,1.2022,1.3984,1.1822
1.9029,1.8778,1.6313,1.4126,1.5896,1.4093
0.94795,0.87107,0.90658,0.92876,0.90121,0.96415
1.5829,1.587,1.5568,1.6589,1.6816,1.5866
