SampleID_S1,TaskID_S1,TaskScore_S1,BinaryTaskScore_S1,EssentialRxnsTask_S1,ExpressionScoreEssentialRxnsTask_S1,GeneAssociatedToEssentialRxnsTask_S1,GeneExpressionValue_S1,SampleID_S2,TaskID_S2,TaskScore_S2,BinaryTaskScore_S2,EssentialRxnsTask_S2,ExpressionScoreEssentialRxnsTask_S2,GeneAssociatedToEssentialRxnsTask_S2,GeneExpressionValue_S2,SampleID_S3,TaskID_S3,TaskScore_S3,BinaryTaskScore_S3,EssentialRxnsTask_S3,ExpressionScoreEssentialRxnsTask_S3,GeneAssociatedToEssentialRxnsTask_S3,GeneExpressionValue_S3,SampleID_S4,TaskID_S4,TaskScore_S4,BinaryTaskScore_S4,EssentialRxnsTask_S4,ExpressionScoreEssentialRxnsTask_S4,GeneAssociatedToEssentialRxnsTask_S4,GeneExpressionValue_S4,SampleID_S5,TaskID_S5,TaskScore_S5,BinaryTaskScore_S5,EssentialRxnsTask_S5,ExpressionScoreEssentialRxnsTask_S5,GeneAssociatedToEssentialRxnsTask_S5,GeneExpressionValue_S5,SampleID_S6,TaskID_S6,TaskScore_S6,BinaryTaskScore_S6,EssentialRxnsTask_S6,ExpressionScoreEssentialRxnsTask_S6,GeneAssociatedToEssentialRxnsTask_S6,GeneExpressionValue_S6
1,1,-1,-1,NADH2_u10m,-1,4535,,2,1,-1,-1,NADH2_u10m,-1,4535,,3,1,-1,-1,NADH2_u10m,-1,4535,,4,1,-1,-1,NADH2_u10m,-1,4535,,5,1,-1,-1,NADH2_u10m,-1,4535,,6,1,-1,-1,NADH2_u10m,-1,4535,
1,2,3.87998753965769,1,SUCD1m,3.87998753965769,6391,81.845185,2,2,3.89865770304145,1,SUCD1m,3.89865770304145,6391,82.412449,3,2,3.95445525910059,1,SUCD1m,3.95445525910059,6391,84.120451,4,2,3.85310512032861,1,SUCD1m,3.85310512032861,6391,81.032116,5,2,4.00177893364373,1,SUCD1m,4.00177893364373,6391,85.584075,6,2,3.8752405005123,1,SUCD1m,3.8752405005123,6391,81.701291
1,3,1.12020082879287,0,PDHm,3.36060248637862,8050,33.678506,2,3,0.473476401963865,0,PDHm,3.31433481374705,1738,41.665244,3,3,1.09843728983672,0,PDHm,3.29531186951016,8050,32.785696,4,3,1.7091651662281,0,PDHm,3.41833033245619,5162,68.471522,5,3,1.7284807238478,0,PDHm,3.4569614476956,5162,69.543888,6,3,1.12580295165105,0,PDHm,3.37740885495316,1738,42.756654
1,4,2.51791187706281,1,ACONTm,3.90362054615572,50,82.563594,2,4,2.53564552276118,1,ACONTm,3.87208041376079,50,81.605577,3,4,2.63472873067776,1,ACONTm,3.92669416223185,50,83.268282,4,4,2.83746631918097,1,ACONTm,3.94695921344163,50,83.889882,5,4,2.84433142048725,1,ACONTm,3.95975863064235,50,84.283785,6,4,2.77171751156984,1,ACONTm,3.95203935324602,50,84.046103
1,4,2.51791187706281,1,AKGDm,3.36060248637862,8050,33.678506,2,4,2.53564552276118,1,AKGDm,3.31433481374705,1738,41.665244,3,4,2.63472873067776,1,AKGDm,3.29531186951016,8050,32.785696,4,4,2.83746631918097,1,AKGDm,3.5426887269889,8050,36.230912,5,4,2.84433142048725,1,AKGDm,3.61725374347216,1738,47.034864,6,4,2.77171751156984,1,AKGDm,3.37740885495316,1738,42.756654
1,4,2.51791187706281,1,CSm,6.16946391663067,1431,169.905522,2,4,2.53564552276118,1,CSm,6.06343473231702,1431,164.876122,3,4,2.63472873067776,1,CSm,6.18795269298017,1431,170.793493,4,4,2.83746631918097,1,CSm,6.76566773746091,1431,200.260661,5,4,2.84433142048725,1,CSm,6.73239091221999,1431,198.469352,6,4,2.77171751156984,1,CSm,6.68697886127099,1431,196.043954
1,4,2.51791187706281,1,FUMm,3.15494041427193,2271,61.376766,2,4,2.53564552276118,1,FUMm,3.23757846140147,2271,63.56263,3,4,2.63472873067776,1,FUMm,3.24764067661675,2271,63.831262,4,4,2.83746631918097,1,FUMm,3.65957537894252,2271,75.305989,5,4,2.84433142048725,1,FUMm,3.68637530809996,2271,76.085782,6,4,2.77171751156984,1,FUMm,3.77779029253896,2271,78.777333
1,4,2.51791187706281,1,ICDHxm,3.20343375336059,3419,30.475886,2,4,2.53564552276118,1,ICDHxm,3.12893711810075,3419,29.523163,3,4,2.63472873067776,1,ICDHxm,3.16664823414705,3419,30.003669,4,4,2.83746631918097,1,ICDHxm,3.30290622813724,3421,33.629454,5,4,2.84433142048725,1,ICDHxm,3.02739428822573,3421,29.900138,6,4,2.77171751156984,1,ICDHxm,3.56833964893984,3421,37.422022
1,4,2.51791187706281,1,MDHm,7.33387456862775,4191,232.761161,2,4,2.53564552276118,1,MDHm,7.34683374057217,4191,233.546337,3,4,2.63472873067776,1,MDHm,7.29706630983265,4191,230.542073,4,4,2.83746631918097,1,MDHm,7.49123526230499,4191,242.434471,5,4,2.84433142048725,1,MDHm,7.5819714353355,4191,248.15218,6,4,2.77171751156984,1,MDHm,7.64107146467645,4191,251.93254
1,4,2.51791187706281,1,SUCD1m,3.87998753965769,6391,81.845185,2,4,2.53564552276118,1,SUCD1m,3.89865770304145,6391,82.412449,3,4,2.63472873067776,1,SUCD1m,3.95445525910059,6391,84.120451,4,4,2.83746631918097,1,SUCD1m,3.85310512032861,6391,81.032116,5,4,2.84433142048725,1,SUCD1m,4.00177893364373,6391,85.584075,6,4,2.77171751156984,1,SUCD1m,3.8752405005123,6391,81.701291
1,4,2.51791187706281,1,SUCOAS1m,3.30524605829027,8802,65.379609,2,4,2.53564552276118,1,SUCOAS1m,3.40445442695268,8802,68.088357,3,4,2.63472873067776,1,SUCOAS1m,3.34481787825813,8802,66.453624,4,4,2.83746631918097,1,SUCOAS1m,3.5342036526484,8801,19.076095,5,4,2.84433142048725,1,SUCOAS1m,3.48812917384029,8801,18.730837,6,4,2.77171751156984,1,SUCOAS1m,3.34954124992952,8801,17.711304
1,5,5.44381357187565,1,ACONTm,3.90362054615572,50,82.563594,2,5,5.43681315725651,1,ACONTm,3.87208041376079,50,81.605577,3,5,5.48572776570027,1,ACONTm,3.92669416223185,50,83.268282,4,5,5.3419349820709,1,ACONTm,3.94695921344163,50,83.889882,5,5,5.34499494705419,1,ACONTm,3.95975863064235,50,84.283785,6,5,5.28617057752928,1,ACONTm,3.95203935324602,50,84.046103
1,5,5.44381357187565,1,AKGDm,3.36060248637862,8050,33.678506,2,5,5.43681315725651,1,AKGDm,3.31433481374705,1738,41.665244,3,5,5.48572776570027,1,AKGDm,3.29531186951016,8050,32.785696,4,5,5.3419349820709,1,AKGDm,3.5426887269889,8050,36.230912,5,5,5.34499494705419,1,AKGDm,3.61725374347216,1738,47.034864,6,5,5.28617057752928,1,AKGDm,3.37740885495316,1738,42.756654
1,5,5.44381357187565,1,ATPS4m,3.21998831527193,4905,24.413404,2,5,5.43681315725651,1,ATPS4m,3.04077126877016,4905,22.603079,3,5,5.48572776570027,1,ATPS4m,3.07529678224686,4905,22.946804,4,5,5.3419349820709,1,ATPS4m,3.77935626034072,4905,30.499718,5,5,5.34499494705419,1,ATPS4m,3.81215805984975,4905,30.878201,6,5,5.28617057752928,1,ATPS4m,3.79507364905683,4905,30.680763
1,5,5.44381357187565,1,ATPtm,10.5003343208465,292,500.155188,2,5,5.43681315725651,1,ATPtm,10.4938207013665,292,499.413192,3,5,5.48572776570027,1,ATPtm,10.5937472613459,292,510.903302,4,5,5.3419349820709,1,ATPtm,11.0362235025452,292,564.63418,5,5,5.34499494705419,1,ATPtm,11.1023366623503,292,573.078625,6,5,5.28617057752928,1,ATPtm,10.9167380756367,292,549.65304
1,5,5.44381357187565,1,CSm,6.16946391663067,1431,169.905522,2,5,5.43681315725651,1,CSm,6.06343473231702,1431,164.876122,3,5,5.48572776570027,1,CSm,6.18795269298017,1431,170.793493,4,5,5.3419349820709,1,CSm,6.76566773746091,1431,200.260661,5,5,5.34499494705419,1,CSm,6.73239091221999,1431,198.469352,6,5,5.28617057752928,1,CSm,6.68697886127099,1431,196.043954
1,5,5.44381357187565,1,CYOOm3,-1,84701,,2,5,5.43681315725651,1,CYOOm3,-1,84701,,3,5,5.48572776570027,1,CYOOm3,-1,84701,,4,5,5.3419349820709,1,CYOOm3,-1,84701,,5,5,5.34499494705419,1,CYOOm3,-1,84701,,6,5,5.28617057752928,1,CYOOm3,-1,84701,
1,5,5.44381357187565,1,CYOR_u10m,-1,4519,,2,5,5.43681315725651,1,CYOR_u10m,-1,4519,,3,5,5.48572776570027,1,CYOR_u10m,-1,4519,,4,5,5.3419349820709,1,CYOR_u10m,-1,4519,,5,5,5.34499494705419,1,CYOR_u10m,-1,4519,,6,5,5.28617057752928,1,CYOR_u10m,-1,4519,
1,5,5.44381357187565,1,ENO,20.7229907355215,2023,4333.333101,2,5,5.43681315725651,1,ENO,20.7476823004927,2023,4355.130872,3,5,5.48572776570027,1,ENO,20.7208307648052,2023,4331.431389,4,5,5.3419349820709,1,ENO,19.8877418530815,2023,3655.945811,5,5,5.34499494705419,1,ENO,19.8751491892046,2023,3646.574233,6,5,5.28617057752928,1,ENO,19.8280451517936,2023,3611.727494
1,5,5.44381357187565,1,FADH2ETC,8.71129070747213,2109,328.71997,2,5,5.43681315725651,1,FADH2ETC,8.93997476230444,2109,347.369721,3,5,5.48572776570027,1,FADH2ETC,8.768355562419,2109,333.29419,4,5,5.3419349820709,1,FADH2ETC,8.26587265489053,2109,294.754719,5,5,5.34499494705419,1,FADH2ETC,8.21059899258828,2109,290.746983,6,5,5.28617057752928,1,FADH2ETC,8.2764057857863,2109,295.523485
1,5,5.44381357187565,1,FBA,16.7660734837758,226,1925.782574,2,5,5.43681315725651,1,FBA,16.792645643716,226,1936.416132,3,5,5.48572776570027,1,FBA,16.8877034700024,226,1974.922094,4,5,5.3419349820709,1,FBA,14.7665508168842,226,1268.010465,5,5,5.34499494705419,1,FBA,14.7608192850263,226,1266.477816,6,5,5.28617057752928,1,FBA,14.8046911344283,226,1278.254302
1,5,5.44381357187565,1,FUMm,3.15494041427193,2271,61.376766,2,5,5.43681315725651,1,FUMm,3.23757846140147,2271,63.56263,3,5,5.48572776570027,1,FUMm,3.24764067661675,2271,63.831262,4,5,5.3419349820709,1,FUMm,3.65957537894252,2271,75.305989,5,5,5.34499494705419,1,FUMm,3.68637530809996,2271,76.085782,6,5,5.28617057752928,1,FUMm,3.77779029253896,2271,78.777333
1,5,5.44381357187565,1,GAPD,24.0635742617196,2597,8518.76615,2,5,5.43681315725651,1,GAPD,24.15504988148,2597,8677.340974,3,5,5.48572776570027,1,GAPD,24.1603101394257,2597,8686.548248,4,5,5.3419349820709,1,GAPD,23.3912457757387,2597,7438.178798,5,5,5.34499494705419,1,GAPD,23.3663553289406,2597,7400.89634,6,5,5.28617057752928,1,GAPD,23.4142097326943,2597,7472.740633
1,5,5.44381357187565,1,H2Otm,-1,343,,2,5,5.43681315725651,1,H2Otm,-1,343,,3,5,5.48572776570027,1,H2Otm,-1,343,,4,5,5.3419349820709,1,H2Otm,-1,343,,5,5,5.34499494705419,1,H2Otm,-1,343,,6,5,5.28617057752928,1,H2Otm,-1,343,
1,5,5.44381357187565,1,ICDHxm,3.20343375336059,3419,30.475886,2,5,5.43681315725651,1,ICDHxm,3.12893711810075,3419,29.523163,3,5,5.48572776570027,1,ICDHxm,3.16664823414705,3419,30.003669,4,5,5.3419349820709,1,ICDHxm,3.30290622813724,3421,33.629454,5,5,5.34499494705419,1,ICDHxm,3.02739428822573,3421,29.900138,6,5,5.28617057752928,1,ICDHxm,3.56833964893984,3421,37.422022
1,5,5.44381357187565,1,LDH_L,15.7978155997505,3939,1574.45216,2,5,5.43681315725651,1,LDH_L,15.893773871147,3939,1606.31261,3,5,5.48572776570027,1,LDH_L,15.876009684794,3939,1600.368261,4,5,5.3419349820709,1,LDH_L,13.2126714516806,3939,910.655053,5,5,5.34499494705419,1,LDH_L,13.1593814886903,3939,900.26098,6,5,5.28617057752928,1,LDH_L,13.0576768546812,3939,880.728599
