SampleID_S1,TaskID_S1,TaskScore_S1,BinaryTaskScore_S1,EssentialRxnsTask_S1,ExpressionScoreEssentialRxnsTask_S1,GeneAssociatedToEssentialRxnsTask_S1,GeneExpressionValue_S1,SampleID_S2,TaskID_S2,TaskScore_S2,BinaryTaskScore_S2,EssentialRxnsTask_S2,ExpressionScoreEssentialRxnsTask_S2,GeneAssociatedToEssentialRxnsTask_S2,GeneExpressionValue_S2,SampleID_S3,TaskID_S3,TaskScore_S3,BinaryTaskScore_S3,EssentialRxnsTask_S3,ExpressionScoreEssentialRxnsTask_S3,GeneAssociatedToEssentialRxnsTask_S3,GeneExpressionValue_S3,SampleID_S4,TaskID_S4,TaskScore_S4,BinaryTaskScore_S4,EssentialRxnsTask_S4,ExpressionScoreEssentialRxnsTask_S4,GeneAssociatedToEssentialRxnsTask_S4,GeneExpressionValue_S4,SampleID_S5,TaskID_S5,TaskScore_S5,BinaryTaskScore_S5,EssentialRxnsTask_S5,ExpressionScoreEssentialRxnsTask_S5,GeneAssociatedToEssentialRxnsTask_S5,GeneExpressionValue_S5,SampleID_S6,TaskID_S6,TaskScore_S6,BinaryTaskScore_S6,EssentialRxnsTask_S6,ExpressionScoreEssentialRxnsTask_S6,GeneAssociatedToEssentialRxnsTask_S6,GeneExpressionValue_S6
1,5,5.13273191907424,1,MDHm,6.89641227044029,4191,232.761161,2,5,5.11953760929516,1,MDHm,6.90901661924967,4191,233.546337,3,5,5.14709732734019,1,MDHm,6.86061671626194,4191,230.542073,4,5,4.9794060106414,1,MDHm,7.04952435718559,4191,242.434471,5,5,4.97858202347942,1,MDHm,7.13786923909162,4191,248.15218,6,5,5.00282090835134,1,MDHm,7.19543429991189,4191,251.93254
1,5,5.13273191907424,1,NADH2_u10m,-1,4535,,2,5,5.11953760929516,1,NADH2_u10m,-1,4535,,3,5,5.14709732734019,1,NADH2_u10m,-1,4535,,4,5,4.9794060106414,1,NADH2_u10m,-1,4535,,5,5,4.97858202347942,1,NADH2_u10m,-1,4535,,6,5,5.00282090835134,1,NADH2_u10m,-1,4535,
1,5,5.13273191907424,1,O2tm,-1,,,2,5,5.11953760929516,1,O2tm,-1,,,3,5,5.14709732734019,1,O2tm,-1,,,4,5,4.9794060106414,1,O2tm,-1,,,5,5,4.97858202347942,1,O2tm,-1,,,6,5,5.00282090835134,1,O2tm,-1,,
1,5,5.13273191907424,1,PDHm,3.36060248637862,8050,33.678506,2,5,5.11953760929516,1,PDHm,3.31433481374705,1738,41.665244,3,5,5.14709732734019,1,PDHm,3.29531186951016,8050,32.785696,4,5,4.9794060106414,1,PDHm,3.31278177070986,5162,68.471522,5,5,4.97858202347942,1,PDHm,3.2976089195825,1737,73.137398,6,5,5.00282090835134,1,PDHm,3.21582162705948,1737,70.680146
1,5,5.13273191907424,1,PGI,6.08165474802296,2821,185.985128,2,5,5.11953760929516,1,PGI,6.02924255999876,2821,183.229071,3,5,5.14709732734019,1,PGI,5.96334325263362,2821,179.804551,4,5,4.9794060106414,1,PGI,5.50743332612584,2821,157.30969,5,5,4.97858202347942,1,PGI,5.51075814258106,2821,157.466425,6,5,5.00282090835134,1,PGI,5.46270274733295,2821,155.21115
1,5,5.13273191907424,1,PGK,8.33611204011653,5230,336.560754,2,5,5.11953760929516,1,PGK,8.45941723857472,5230,346.919264,3,5,5.14709732734019,1,PGK,8.42400119184192,5230,343.917871,4,5,4.9794060106414,1,PGK,6.27602569578041,5230,196.461967,5,5,4.97858202347942,1,PGK,6.2749541731662,5230,196.403087,6,5,5.00282090835134,1,PGK,6.1860658547087,5230,191.562367
1,5,5.13273191907424,1,PGM,10.9781186211104,5223,625.406075,2,5,5.11953760929516,1,PGM,11.0702975883701,5223,638.500091,3,5,5.14709732734019,1,PGM,10.9627970861245,5223,623.252953,4,5,4.9794060106414,1,PGM,9.93450874611168,5223,492.839382,5,5,4.97858202347942,1,PGM,9.982212468541,5223,498.314714,6,5,5.00282090835134,1,PGM,10.1439996753956,5223,517.278181
1,5,5.13273191907424,1,PPA,6.49046224053135,5464,208.502839,2,5,5.11953760929516,1,PPA,6.51628624772571,5464,209.988037,3,5,5.14709732734019,1,PPA,6.66427422700769,5464,218.648699,4,5,4.9794060106414,1,PPA,7.16653274093833,5464,250.029103,5,5,4.97858202347942,1,PPA,7.22369055830999,5464,253.804145,6,5,5.00282090835134,1,PPA,7.06500829784043,5464,243.429309
1,5,5.13273191907424,1,PPAm,3.24220735691233,27068,50.168028,2,5,5.11953760929516,1,PPAm,3.35743810485195,27068,52.619312,3,5,5.14709732734019,1,PPAm,3.23999745349487,27068,50.121567,4,5,4.9794060106414,1,PPAm,3.64755804792218,27068,59.047052,5,5,4.97858202347942,1,PPAm,3.66053834251338,27068,59.343445,6,5,5.00282090835134,1,PPAm,3.62578869092234,27068,58.551693
1,5,5.13273191907424,1,PPItm,-1,,,2,5,5.11953760929516,1,PPItm,-1,,,3,5,5.14709732734019,1,PPItm,-1,,,4,5,4.9794060106414,1,PPItm,-1,,,5,5,4.97858202347942,1,PPItm,-1,,,6,5,5.00282090835134,1,PPItm,-1,,
1,5,5.13273191907424,1,PYRt2m,3.16229173838035,6566,68.561982,2,5,5.11953760929516,1,PYRt2m,3.18826911293589,6566,69.323934,3,5,5.14709732734019,1,PYRt2m,3.28076508283141,6566,72.069337,4,5,4.9794060106414,1,PYRt2m,3.75035233072306,6566,86.818384,5,5,4.97858202347942,1,PYRt2m,3.72432135345323,6566,85.964021,6,5,5.00282090835134,1,PYRt2m,3.64995767590386,6566,83.547691
1,5,5.13273191907424,1,SUCD1m,3.57712138157193,6391,81.845185,2,5,5.11953760929516,1,SUCD1m,3.59479917745828,6391,82.412449,3,5,5.14709732734019,1,SUCD1m,3.64765177969287,6391,84.120451,4,5,4.9794060106414,1,SUCD1m,3.5516740086198,6391,81.032116,5,5,4.97858202347942,1,SUCD1m,3.69250203371516,6391,85.584075,6,5,5.00282090835134,1,SUCD1m,3.57262721976195,6391,81.701291
1,5,5.13273191907424,1,SUCOASm,3.06924288815409,8802,65.379609,2,5,5.11953760929516,1,SUCOASm,3.16338080152772,8802,68.088357,3,5,5.14709732734019,1,SUCOASm,3.10678077435405,8802,66.453624,4,5,4.9794060106414,1,SUCOASm,3.71720765292039,8803,26.659464,5,5,4.97858202347942,1,SUCOASm,3.52423491672264,8803,24.735233,6,5,5.00282090835134,1,SUCOASm,3.44219726395759,8803,23.939424
1,5,5.13273191907424,1,TPI,16.7301016799749,7167,2145.057202,2,5,5.11953760929516,1,TPI,16.7631970804538,7167,2159.822705,3,5,5.14709732734019,1,TPI,16.7206970008835,7167,2140.879109,4,5,4.9794060106414,1,TPI,15.1221899422422,7167,1533.631439,5,5,4.97858202347942,1,TPI,15.1210219084416,7167,1533.254921,6,5,5.00282090835134,1,TPI,15.1985646664602,7167,1558.442872
1,6,11.7868973463423,1,ENO,20.1562162200024,2023,4333.333101,2,6,11.8236629511957,1,ENO,20.1808601716166,2023,4355.130872,3,6,11.7983017037507,1,ENO,20.1540604255844,2023,4331.431389,4,6,10.8451167588962,1,ENO,19.3227243258385,2023,3655.945811,5,6,10.8419934294386,1,ENO,19.3101604564636,2023,3646.574233,6,6,10.8428836062119,1,ENO,19.2631647713748,2023,3611.727494
1,6,11.7868973463423,1,FBA,16.2109461881959,226,1925.782574,2,6,11.8236629511957,1,FBA,16.237405573854,226,1936.416132,3,6,11.7983017037507,1,FBA,16.3320648187607,226,1974.922094,4,6,10.8451167588962,1,FBA,14.2218739101546,226,1268.010465,5,6,10.8419934294386,1,FBA,14.2161787043751,226,1266.477816,6,6,10.8428836062119,1,FBA,14.2597735477897,226,1278.254302
1,6,11.7868973463423,1,GAPD,23.4920873155268,2597,8518.76615,2,6,11.8236629511957,1,GAPD,23.5834730181394,2597,8677.340974,3,6,11.7983017037507,1,GAPD,23.5887281552463,2597,8686.548248,4,6,10.8451167588962,1,GAPD,22.820472629377,2597,7438.178798,5,6,10.8419934294386,1,GAPD,22.7956104931438,2597,7400.89634,6,6,10.8428836062119,1,GAPD,22.8434105915273,2597,7472.740633
1,6,11.7868973463423,1,PGI,6.08165474802296,2821,185.985128,2,6,11.8236629511957,1,PGI,6.02924255999876,2821,183.229071,3,6,11.7983017037507,1,PGI,5.96334325263362,2821,179.804551,4,6,10.8451167588962,1,PGI,5.50743332612584,2821,157.30969,5,6,10.8419934294386,1,PGI,5.51075814258106,2821,157.466425,6,6,10.8428836062119,1,PGI,5.46270274733295,2821,155.21115
1,6,11.7868973463423,1,PGK,8.33611204011653,5230,336.560754,2,6,11.8236629511957,1,PGK,8.45941723857472,5230,346.919264,3,6,11.7983017037507,1,PGK,8.42400119184192,5230,343.917871,4,6,10.8451167588962,1,PGK,6.27602569578041,5230,196.461967,5,6,10.8419934294386,1,PGK,6.2749541731662,5230,196.403087,6,6,10.8428836062119,1,PGK,6.1860658547087,5230,191.562367
1,6,11.7868973463423,1,PGM,10.9781186211104,5223,625.406075,2,6,11.8236629511957,1,PGM,11.0702975883701,5223,638.500091,3,6,11.7983017037507,1,PGM,10.9627970861245,5223,623.252953,4,6,10.8451167588962,1,PGM,9.93450874611168,5223,492.839382,5,6,10.8419934294386,1,PGM,9.982212468541,5223,498.314714,6,6,10.8428836062119,1,PGM,10.1439996753956,5223,517.278181
1,6,11.7868973463423,1,TPI,16.7301016799749,7167,2145.057202,2,6,11.8236629511957,1,TPI,16.7631970804538,7167,2159.822705,3,6,11.7983017037507,1,TPI,16.7206970008835,7167,2140.879109,4,6,10.8451167588962,1,TPI,15.1221899422422,7167,1533.631439,5,6,10.8419934294386,1,TPI,15.1210219084416,7167,1533.254921,6,6,10.8428836062119,1,TPI,15.1985646664602,7167,1558.442872
1,7,0.880518386297087,1,CATp,3.52207354518835,847,71.086721,2,7,0.890744439917798,1,CATp,3.56297775967119,847,72.24165,3,7,0.907902102669314,1,CATp,3.63160841067725,847,74.200786,4,7,0.851759129523653,0,CATp,3.40703651809461,847,67.888851,5,7,0.836201205075429,0,CATp,3.34480482030172,847,66.189319,6,7,0.82947599762033,0,CATp,3.31790399048132,847,65.461187
1,8,1.80738008412076,1,TRDR,7.22952033648302,7296,254.191609,2,8,1.77519550411,1,TRDR,7.10078201644002,7296,245.739574,3,8,1.80012481751106,1,TRDR,7.20049927004423,7296,252.26725,4,8,1.73575953218628,1,TRDR,6.94303812874514,7296,235.675583,5,8,1.71862094993597,1,TRDR,6.87448379974389,7296,231.399856,6,8,1.68342913702131,1,TRDR,6.73371654808525,7296,222.801866
1,9,2.74072421243886,1,ADSL2,4.1543326832856,158,101.444147,2,9,2.77428455568248,1,ADSL2,4.26507103035742,158,105.469846,3,9,2.75053148100336,1,ADSL2,4.26858245912484,158,105.598962,4,9,3.05058353302944,1,ADSL2,5.24884143018629,158,145.433238,5,9,3.14899466395855,1,ADSL2,5.34360902156825,158,149.714531,6,9,3.04899292197827,1,ADSL2,5.21797588999894,158,144.05626
1,9,2.74072421243886,1,AICART,5.99100131365816,471,181.236334,2,9,2.77428455568248,1,AICART,5.95745631291741,471,179.500821,3,9,2.75053148100336,1,AICART,6.00261747568536,471,181.840037,4,9,3.05058353302944,1,AICART,7.19215456431748,471,251.715985,5,9,3.14899466395855,1,AICART,7.26828894582872,471,256.779807,6,9,3.04899292197827,1,AICART,7.11156007633933,471,246.438867
1,9,2.74072421243886,1,AIRCr_PRASCS,5.44074995660876,10606,154.18808,2,9,2.77428455568248,1,AIRCr_PRASCS,5.61738480439711,10606,162.548575,3,9,2.75053148100336,1,AIRCr_PRASCS,5.60160206588623,10606,161.789471,4,9,3.05058353302944,1,AIRCr_PRASCS,6.67188411845539,10606,219.101018,5,9,3.14899466395855,1,AIRCr_PRASCS,6.66791179554788,10606,218.864824,6,9,3.04899292197827,1,AIRCr_PRASCS,6.46166642444876,10606,206.855746
1,9,2.74072421243886,1,G6PDH2r,3.56258806845795,2539,26.234232,2,9,2.77428455568248,1,G6PDH2r,3.46627944433205,2539,25.252111,3,9,2.75053148100336,1,G6PDH2r,3.50351190688432,2539,25.629553,4,9,3.05058353302944,1,G6PDH2r,3.50337362806667,2539,25.628146,5,9,3.14899466395855,1,G6PDH2r,3.23031642865134,2539,22.924304,6,9,3.04899292197827,1,G6PDH2r,3.52135000518129,2539,25.811384
1,9,2.74072421243886,1,GARFT,3.05751685781937,2618,50.979559,2,9,2.77428455568248,1,GARFT,3.06054355757967,2618,51.047038,3,9,2.75053148100336,1,GARFT,3.00293125651776,2618,49.769581,4,9,3.05058353302944,1,GARFT,3.89058896890892,2618,71.183334,5,9,3.14899466395855,1,GARFT,3.86056190817919,2618,70.395133,6,9,3.04899292197827,1,GARFT,3.82173707275192,2618,69.382985
1,9,2.74072421243886,1,GLUPRT,3.03988578067957,5471,28.397744,2,9,2.77428455568248,1,GLUPRT,2.99560682303978,5471,27.848134,3,9,2.75053148100336,1,GLUPRT,2.98884071935345,5471,27.764578,4,9,3.05058353302944,1,GLUPRT,4.05522457118016,5471,42.433356,5,9,3.14899466395855,1,GLUPRT,3.86234478828679,5471,39.543295,6,9,3.04899292197827,1,GLUPRT,3.73189753611328,5471,37.650957
1,9,2.74072421243886,1,GNDc,9.81583670683817,5226,479.442938,2,9,2.77428455568248,1,GNDc,9.86606847410602,5226,485.07463,3,9,2.75053148100336,1,GNDc,9.95675030023239,5226,495.385721,4,9,3.05058353302944,1,GNDc,9.64237019558287,5226,460.424233,5,9,3.14899466395855,1,GNDc,9.74009082265575,5226,471.057019,6,9,3.04899292197827,1,GNDc,9.61552288140389,5226,457.539236
1,9,2.74072421243886,1,HEX1,4.13552516319732,3099,100.769246,2,9,2.77428455568248,1,HEX1,4.10599371273553,3099,99.71463,3,9,2.75053148100336,1,HEX1,4.19288029068166,3099,102.835373,4,9,3.05058353302944,1,HEX1,3.28629703272423,3099,72.795139,5,9,3.14899466395855,1,HEX1,3.24013100744471,3099,71.406314,6,9,3.04899292197827,1,HEX1,3.15933317631031,3099,69.006299
1,9,2.74072421243886,1,IMPC,5.99100131365816,471,181.236334,2,9,2.77428455568248,1,IMPC,5.95745631291741,471,179.500821,3,9,2.75053148100336,1,IMPC,6.00261747568536,471,181.840037,4,9,3.05058353302944,1,IMPC,7.19215456431748,471,251.715985,5,9,3.14899466395855,1,IMPC,7.26828894582872,471,256.779807,6,9,3.04899292197827,1,IMPC,7.11156007633933,471,246.438867
1,9,2.74072421243886,1,PGL,3.87349335841773,25796,85.000852,2,9,2.77428455568248,1,PGL,3.93819392564238,25796,87.054182,3,9,2.75053148100336,1,PGL,3.78279389962352,25796,82.16679,4,9,3.05058353302944,1,PGL,2.89973702472968,25796,57.102122,5,9,3.14899466395855,1,PGL,3.01235596072857,25796,60.057887,6,9,3.04899292197827,1,PGL,3.17854285756767,25796,64.543011
