0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,2.9498,1.9981,0.0036829,0.0036829,1.1501,2.9963,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,2.374,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,0.0036829,1.8058,0.0036829
8.2408,8.1045,8.3636,9.3447,10.286,7.0582,8.8648,9.2933,2.8905,8.0199,8.5511,7.5277,8.8765,8.2103,9.3389,3.5926,9.2143,8.5829,6.7952,9.0924,0.37967,8.9198,9.1871,9.3629,8.4478,10.416,8.2945,9.0302,5.28,9.1549,4.7,7.6545,8.0026,7.6679,7.3325,6.2987,8.0072,8.0107,7.3485,9.5633,7.7365,8.7573,8.2772,7.395,7.7491,7.7067,8.1882,7.4752,9.3981,9.1403,8.3064,7.7438,7.526,8.1858,9.3191,5.2059,7.5777,7.7455,8.0994,7.7159,7.5846,8.669,9.2016,3.5735,9.4137,9.712,9.3727,10.558,9.9626,9.9007,8.5427,9.6949,9.8199,8.0209,8.6783,8.7006,3.7311,10.64,8.3247,10.212,5.6557,9.2952,6.6988,9.7668,10.377,8.6917,8.5151,8.8015,9.3709,10.18,10.027,9.3038,7.8993,1.2056,8.3553,9.6055,8.4538,8.4425,6.7012,7.7023,9.4126,8.128,9.0967
3.1411,2.3486,2.9228,3.2185,1.6868,1.5484,4.1875,2.5842,5.116e-06,2.3554,2.3813,0.70756,1.7355,3.2357,1.765,0.00010743,3.2822,3.2888,0.76448,2.4596,0.013937,1.8556,0.9223,0.78645,0.48735,4.8838,1.6994,3.9047,5.116e-06,2.3514,0.50259,2.1118,3.0876,1.129,1.0346,1.0827,2.476,3.5629,3.2085,1.9052,1.3001,3.1004,1.3866,3.393,0.72741,3.5662,1.78,2.5497,1.3902,1.929,1.4335,1.3601,1.3084,0.69967,1.9715,1.2485,2.9609,1.1971,1.5219,1.8223,3.7896,4.3606,1.3167,5.116e-06,1.6103,1.1072,1.8133,5.0795,1.2654,3.953,1.7916,1.4567,2.184,0.79532,3.3589,0.7677,5.116e-06,0.78682,1.0134,4.0762,1.1516,1.0221,1.4882,1.5391,1.4122,1.0195,0.78802,1.3583,1.7314,1.3772,1.651,1.7823,1.1201,0.62525,1.3705,1.7974,0.54672,0.99149,0.032939,1.3071,0.2974,1.3961,2.0374
3.888,4.0889,3.5924,3.6328,4.8021,3.3883,4.0269,3.9197,1.3933,3.8415,4.6423,3.3913,4.0204,3.5083,4.1466,1.9701,4.0943,4.2468,3.9166,3.708,3.2654,4.0356,3.8815,3.7622,4.0247,4.8471,3.8197,4.2084,3.5486,4.2833,2.3622,3.5602,3.6711,3.4876,3.8175,3.0375,3.7671,3.8344,4.0185,4.3575,3.893,4.4591,4.5344,5.0233,3.6937,3.9067,3.9998,3.897,4.6977,4.8289,4.8441,3.8764,3.4622,4.4538,5.0415,3.2514,3.6369,3.735,3.8435,3.8638,3.7928,4.2343,4.2165,1.8575,4.5173,4.4407,4.0055,5.0985,4.3802,4.5713,3.9124,3.7002,4.8712,3.8834,4.0101,3.9568,1.9649,4.2248,4.104,4.3472,2.9827,4.2921,3.7457,3.8901,5.1705,4.0786,3.68,4.2095,3.8884,5.0424,5.0703,4.1223,3.7387,1.5534,3.8991,5.0296,3.6647,4.0814,2.9101,3.7655,3.8661,4.5333,5.1174
5.5489,5.2247,5.364,5.3215,7.0492,4.506,5.2952,5.503,4.3263,5.7724,7.171,4.6433,6.1046,5.2242,5.7122,4.3155,6.3579,6.2371,6.0415,5.2608,5.6071,5.2087,5.2813,5.2732,5.3453,6.9817,5.0363,5.4148,4.9688,6.2055,4.7728,5.5255,5.1971,4.953,5.918,5.1639,5.6204,4.8271,5.3543,5.9667,6.0161,6.7883,6.7545,5.6831,5.3107,5.3082,5.557,5.5034,7.0708,6.2571,6.4156,5.2403,4.9097,5.2089,6.7788,4.4919,5.3948,4.9465,5.3387,5.0219,5.2882,5.4567,5.7799,4.1673,6.8699,6.0511,5.6995,7.3785,5.8425,5.926,5.652,5.5543,7.3488,4.9268,5.2823,5.3932,4.3502,6.2447,5.1842,6.4219,5.1168,7.2927,5.661,5.6375,7.1177,5.6853,5.4776,5.7974,5.6654,7.4031,6.7353,5.6349,5.365,4.329,5.7139,7.167,5.3359,6.369,4.8756,6.0699,5.8931,5.2902,7.0132
13.144,11.949,12.998,13.033,15.634,10.391,11.751,12.866,12.56,13.337,16.684,9.5343,13.926,13.043,14.501,12.579,15.16,14.469,14.415,12.506,15.151,12.117,12.609,12.697,11.34,16.575,11.057,12.461,12.571,14.258,13.419,13.652,12.737,11.313,14.924,13.836,13.697,11.11,12.574,14.243,15.477,15.829,16.225,12.279,13.066,12.093,13.251,14.566,18.377,15.267,15.987,12.451,12.027,10.532,15.787,9.5965,12.837,11.459,12.451,11.205,11.851,12.026,13.679,12.404,16.253,14.907,14.106,16.599,13.877,13.337,13.613,13.527,16.232,11.487,12.053,12.705,12.427,14.124,11.705,14.068,13.635,16.551,14.51,13.678,16.578,13.668,12.122,13.717,13.524,16.267,14.516,12.732,12.655,11.943,13.724,16.786,11.315,14.521,13.742,14.757,15.004,12.352,15.675
2.0093,2.731,2.2034,2.0685,4.0407,2.4009,2.0548,2.3445,3.4522,2.8465,4.108,3.0753,2.2854,1.8949,7.2173,3.5231,3.672,3.1404,3.102,1.7313,3.5676,1.8096,1.9917,1.9007,3.8219,3.9379,2.7245,2.9458,2.5895,2.3697,3.6664,2.1342,1.9239,3.3453,7.21,2.8831,2.5858,2.7239,2.8837,2.7701,3.4479,3.4095,3.7384,2.1453,2.1005,2.0823,2.1056,6.7737,4.4578,3.712,3.8088,1.7506,1.4751,3.6304,3.7584,2.3939,1.9612,2.1169,1.9718,1.8476,1.9019,2.5829,2.3322,4.5928,3.9138,7.3678,2.227,3.9715,2.5936,3.1243,2.2007,1.9866,4.1702,2.7813,2.0447,2.3853,3.6084,2.9328,3.8362,2.7923,4.3648,4.3123,7.4582,2.128,3.8812,2.2757,3.0754,2.1311,2.1766,4.2324,3.5179,2.4726,2.1476,3.5459,2.6213,4.1653,3.4676,2.3228,3.3288,3.4339,7.2865,1.8968,3.865
1.3155,1.4029,1.0658,1.4046,1.6297,0.70293,1.1003,1.117,2.635,1.0031,2.3429,1.6051,1.2204,1.2036,2.3746,2.4042,1.4519,1.3707,1.5473,1.2416,2.1367,1.1552,1.1753,1.1478,1.0089,2.0895,0.93434,1.5501,1.4033,0.99124,2.7786,1.4172,1.1629,0.92159,2.2731,2.2938,1.3184,0.81975,1.1218,1.0511,1.628,1.9098,1.738,0.90008,1.0024,0.87341,1.1276,1.6306,1.6517,2.2325,1.7512,1.2408,1.2342,1.1541,1.7219,0.79917,1.0205,1.2575,1.054,1.0484,0.89228,1.1885,1.2726,2.559,1.9336,2.2717,1.4207,1.6605,1.6329,1.1557,1.1662,1.2666,1.6949,1.1806,1.134,0.85253,2.6877,1.3902,1.3632,1.3295,2.8004,1.8503,2.6043,1.3467,1.6281,1.2229,0.81126,1.2399,1.3367,1.5885,1.1756,1.2906,0.98686,2.5505,1.3327,1.9608,1.3637,0.48833,3.1993,1.1685,2.0369,1.1655,1.93
3.3315,3.4761,3.0274,3.0068,3.723,3.0348,3.7832,3.6026,2.5639,3.6871,3.9519,3.0538,3.1233,2.9712,3.3322,2.6909,3.0466,3.1063,2.8238,3.2155,4.4772,3.5217,3.0987,2.8479,3.6447,3.935,3.3594,3.626,4.0046,3.3792,2.9327,3.4462,2.946,3.4822,4.0507,2.6488,3.8673,3.1925,3.6753,3.4188,3.5694,3.9037,3.6346,3.4291,3.4015,3.5784,3.3372,3.8286,3.6964,3.5694,3.4324,3.4519,2.8816,3.4152,3.8735,3.0794,3.473,3.5256,3.5754,3.683,3.6603,3.4658,3.6773,2.7796,3.5769,3.5627,3.182,3.8193,3.9081,3.9743,3.6093,3.1783,3.9764,3.5358,3.6477,3.5012,3.0141,3.7256,3.5088,3.285,3.0181,3.5222,3.4543,3.2058,3.6478,3.2986,3.7217,3.729,3.5743,3.6615,4.1997,3.9274,3.4307,3.2212,3.6175,3.2617,3.4664,3.6214,3.0869,2.9822,3.844,2.716,3.5412
2.2677,2.5704,2.2785,2.4208,2.7696,2.287,2.6066,2.5894,2.0308,2.5705,2.6044,2.6423,2.3198,2.3954,3.0137,2.1949,2.6684,2.5474,2.4658,2.3973,2.6206,2.4707,2.2106,2.0956,2.9037,3.5157,2.8219,2.5764,2.8271,2.8315,2.2531,2.2537,2.3714,2.9293,3.4024,2.3111,2.3207,2.3684,2.565,2.0113,2.8623,2.9912,2.9096,2.4958,2.2801,2.5062,2.3133,3.6833,3.0291,2.8284,2.8994,2.5805,2.257,2.8113,3.1517,2.3687,2.6546,2.248,2.4444,2.3667,2.5071,2.5135,2.4952,2.1792,2.9284,3.1003,2.5134,2.8276,2.2409,2.8446,2.6655,2.3725,3.1477,2.3515,2.7001,2.4718,2.2722,2.7359,2.6289,2.3749,2.3833,3.2988,3.2318,2.7816,3.3076,2.8449,2.6991,2.7617,3.0856,3.3154,3.4121,3.041,2.7963,2.2981,2.9888,3.0716,2.974,3.4755,3.0268,2.3887,3.2788,2.1961,3.0345
