Entrez,TRAb_R1,TRAb_R2,TRAb_R3,WTAb_R1,WTAb_R2,WTAb_R3
169714,21.64588356,20.8498764,20.85333061,22.51482201,23.57149506,23.01539421
6726,24.23220444,21.42298126,23.95633125,20.29685783,21.04092979,20.09426308
3310,22.37115669,24.36345863,28.86617279,21.80268288,21.92630196,21.19996834
7706,21.0551281,20.32788467,21.69646835,22.67964363,23.16826057,23.36252213
80777,21.1783886,20.91809082,21.36750793,22.91606712,22.775774,23.74775887
203,23.4616394,21.46264648,25.1034565,20.69085121,20.3111496,20.21273232
10397,24.3301239,22.46056557,24.37822151,22.01378441,21.78877068,20.44158554
7174,21.05325317,21.70097542,21.75482368,23.12631798,22.79677391,22.87434578
10094,20.94360161,24.033638,21.06915474,23.97805977,23.89578247,24.21778488
9321,23.19873047,21.10302162,21.66327477,24.33592606,23.23068047,23.52945709
10558,21.37493324,21.90184975,22.14113808,20.60295296,20.52391815,20.08666992
8803,20.10589027,22.16213989,21.37605667,23.04199791,22.79362297,23.0215416
51602,21.45388412,22.41575813,20.09840393,22.98705864,22.79290771,23.42483139
1211,27.70285988,27.4585762,27.65887642,29.09285164,28.86073875,28.79754829
3145,24.47035408,20.6452713,24.93409157,20.5667305,22.1705246,20.600317
4357,24.79827881,24.4078846,23.82997131,22.66570282,22.84697533,22.67091942
7153,22.83759308,22.14786911,22.48049927,23.93183899,24.23374176,24.01410103
27333,26.58262062,26.45211601,26.67006683,27.66132545,28.24272728,28.05393028
6613,21.37752342,21.66313744,21.74106598,24.97753525,21.55210876,25.05258369
387082,21.37752342,21.66313744,21.74106598,24.97753525,21.55210876,25.05258369
6612,21.37752342,21.66313744,21.74106598,24.97753525,21.55210876,25.05258369
10949,21.35089493,26.59860992,22.10934067,26.45993614,25.14347649,26.15205383
6194,23.34163857,20.49022293,21.20000076,23.34786797,23.4328804,24.51316071
7265,25.04780769,22.07486916,26.38254929,21.08697891,24.16161728,21.43240547
6829,20.87413216,21.57799721,21.79707718,23.19817543,22.97319794,22.87661362
80781,23.30103493,23.70598602,23.15644264,25.04088783,24.56813431,24.68976593
6712,21.46631241,20.33582878,22.70906258,23.56697464,23.07350731,23.39871788
10523,20.23262978,20.77774239,22.06810379,23.04495239,22.60333824,23.04984474
448834,21.32354736,24.47432137,24.37716293,21.13902473,21.87500381,21.03684235
6812,23.58106995,22.74147606,23.41828346,22.50615501,20.96205521,21.32951546
9653,23.75969315,20.04611015,21.22509956,23.58737755,24.2076931,23.67970848
229,20.97488022,22.58900261,23.08133125,19.70406914,20.58405495,20.96242332
6181,26.98359299,20.61041069,29.92846489,21.27929306,25.25878906,22.096838
2091,21.40627861,24.29284477,20.96442795,24.08699417,24.61778831,24.42136765
6182,25.23932457,20.63520432,28.17550468,22.41833496,21.44696808,20.95012665
10380,24.69991112,22.48424149,24.97145271,22.72604752,22.90569496,20.59078979
7164,22.64743996,21.98150063,23.74878311,21.52723122,20.35930634,21.4798584
1965,27.48331451,24.62511063,26.92365646,25.19494057,24.73737717,23.56104088
3303,32.58228302,29.98644447,33.15745544,30.5655632,29.89186096,28.95160484
3303,32.58228302,29.98644447,33.15745544,30.5655632,29.89186096,28.95160484
6282,23.66936302,21.26753807,24.93202019,20.67632866,21.41699791,21.56761932
5692,20.46290588,22.55650902,20.45661926,22.66934204,23.01661873,22.83893967
4035,22.41647911,23.66340256,22.59215546,21.15455818,22.01463318,21.22181511
2201,23.48074532,20.90692902,26.11507416,20.32497978,21.52301216,20.83646202
23225,21.56333923,22.51643562,21.2233963,23.17369843,23.29893875,23.43987083
28972,20.67674637,23.12644386,21.98365211,23.78346825,23.82629013,23.96446228
399687,23.51833344,23.26284409,23.28785324,23.30619049,20.20093346,21.07341957
10682,25.19313622,20.98014069,25.51385307,25.79879761,26.29645538,26.33191872
64786,21.09898949,29.02252769,28.41118813,29.33202171,28.91661263,29.04614449
3251,25.39466858,20.61673355,24.76607704,22.82689095,19.8036232,20.69376183
22824,24.25666618,21.44862556,23.83026123,22.75812721,20.21504593,20.54688835
64175,22.9553566,22.42331886,21.81784439,20.93173599,20.03136253,20.84984589
10055,25.36499596,21.02339554,23.45148849,21.75013161,19.5446167,21.4153347
3482,24.41066933,24.30194283,21.10115051,25.76605225,26.17658806,25.55379677
84908,23.51761246,21.21144867,24.38251495,20.85260773,21.15751076,21.66338921
3796,21.27046967,21.73289299,20.39898682,22.94089699,22.38598061,22.34326553
10159,25.70838356,21.26994705,25.84476852,21.23116493,23.4582634,20.57092476
9585,26.73311615,28.4889183,19.92982674,21.3199234,20.6595211,21.95993996
51280,24.98611259,24.5883503,24.86943054,25.86891365,26.15732574,26.26026154
6301,23.27753258,22.84978294,23.12581253,22.55580902,20.83415794,21.38038826
23011,20.84119987,23.29768181,20.64629555,23.42406273,23.35944366,23.36466217
64423,20.62022018,20.7014637,21.76940727,22.97463226,21.81163025,22.53938484
2800,23.02519608,21.60808182,21.20981598,23.02948189,23.4655056,23.83624458
23564,24.2110405,21.56328583,24.40781975,21.63477516,21.69600487,20.58705711
6207,20.02204895,23.85329056,22.26676369,24.77525139,23.87323761,24.18457413
7295,22.04513931,24.99533081,20.89455986,25.37268639,25.42078972,24.97766685
6206,27.31665421,24.3899498,28.43444061,24.81004906,25.03040123,24.55830002
136319,24.25277519,20.29757309,24.82089615,20.27722359,20.91954041,20.50487709
301,24.63428116,22.85188103,24.91415215,22.77788162,21.23696327,21.91625404
540,23.8179245,23.82318306,23.70281982,24.86797142,25.17001152,24.91246223
55573,21.27868462,20.54611206,21.59513664,23.31091309,22.04836655,23.50627518
11311,21.51047707,22.2446537,21.73386383,23.26198387,23.20937538,22.77653694
5360,28.10794067,23.32676888,26.2663517,26.09024811,23.965168,20.87301636
7453,25.10377693,21.23575211,25.35356522,21.97232819,21.47425842,20.63058281
7045,22.46851349,21.53144264,23.0760231,21.10206985,20.91086197,20.64167404
6500,21.44735527,20.39157486,21.23743248,22.47290993,22.58171272,22.35269737
3099,25.05684853,26.22756767,24.49558067,28.15614891,25.58568954,27.26364899
4124,23.36359215,23.6738987,23.98320198,25.06241798,25.5988369,25.46923828
27069,20.38537407,20.3723011,20.7150135,21.92045403,22.56504631,22.1631546
5238,25.50564003,24.19182014,24.58817863,25.07402229,20.78752518,21.17709351
10534,20.74773788,21.76124001,20.6476593,22.76561165,22.75676346,23.12636566
23191,20.79085541,25.77401924,26.48551178,26.7988472,26.17361832,26.79414368
9774,20.78432274,23.30758095,21.3513279,23.13537979,23.37411308,23.75887871
3959,23.32306099,21.00226402,22.71108055,20.80469704,20.72211075,20.6386528
283871,23.10279083,21.12031937,23.31755257,20.71041298,20.06058884,21.91009331
26292,21.83852768,20.34097099,22.33800507,23.56022644,23.57727051,23.75837135
164,22.59877968,23.30952454,22.32523155,24.70951462,24.59548187,24.61464691
1478,23.58566093,21.17635918,24.08748055,21.25265884,20.46031761,20.19678688
11276,23.40691376,21.42690468,23.35649109,24.60772324,24.46824265,23.69996452
58517,20.90467072,23.58302307,21.36758614,23.4630127,23.54061508,24.12927628
7167,27.47344017,26.90736008,28.13011169,26.10441589,26.02345848,26.29440689
57505,23.12655449,23.34529877,23.12891579,24.24981308,24.74411774,24.51309967
56993,21.64231873,23.38850594,20.85070992,23.54285812,23.12302017,23.93957138
9375,27.37285233,27.95193672,27.41441727,29.34021759,29.18697548,29.1120491
25978,24.05994415,21.4692421,24.66084862,20.55023193,21.89209175,20.52674294
5433,22.28616142,21.76095772,22.94932938,21.74404335,20.97456932,19.90437508
2683,21.7465992,21.08589935,23.16749382,24.07700157,24.06439209,23.69731522
6597,23.4391098,24.01512146,21.67844009,24.75740433,24.59650612,24.49704361
5201,25.85098076,20.93692589,27.53162956,22.24765968,24.44177055,20.30811882
7458,21.4660778,20.36992455,21.0351696,23.05636024,23.02157593,21.33609962
22907,21.46513176,20.87467003,22.44564056,23.32223701,23.76192474,23.42687988
5693,20.9048996,23.49801826,21.27458382,23.00326347,23.40872765,24.08432007
26090,21.11759377,24.86867714,19.78487968,24.47932625,24.77077293,24.55754089
52,23.80301857,23.23841476,24.7426796,20.2006855,23.55718994,21.41375732
6623,21.68585777,22.44037819,23.55648804,19.57774162,20.94822121,21.18239594
1073,25.5068512,20.91511536,26.4486084,21.51239204,22.98966026,21.63845253
403,23.60840034,22.39800262,23.52790833,22.31101799,21.93226814,20.74238396
5265,27.25844765,26.41672134,26.62784004,23.19491768,25.66944504,25.98942947
8407,27.69604301,24.41415787,27.50650215,24.72614098,24.61346817,24.73070717
7965,20.33217239,23.80242729,22.0825901,24.10349655,23.46475792,24.07512474
6134,22.25993919,25.02297211,21.96684265,25.00538826,24.89439583,24.98849869
4922,25.25839424,23.48160744,25.33374405,21.2309742,23.39362144,24.09022903
22992,22.79726982,23.94351196,22.93730927,25.08395576,25.21385956,24.53136253
11253,21.42078972,22.17133331,21.78053474,22.95137787,23.1209507,23.06995773
29085,21.97138596,23.6292305,21.3137722,24.96741295,23.48775291,24.51105118
5050,23.49399376,20.32040024,23.21805,21.26405716,20.44589043,20.19658089
721,23.15406418,22.23134041,21.76561546,20.74051285,20.14036942,20.85379791
720,23.15406418,22.23134041,21.76561546,20.74051285,20.14036942,20.85379791
23190,21.29527092,21.44194412,21.6061306,23.39845657,23.51809311,22.73136139
56994,21.79850197,21.19517708,21.69731522,22.91424751,22.67878342,22.76419449
1810,23.7602005,20.97849464,24.89689064,22.12536621,20.17529297,20.08827591
644,22.53492737,21.90334129,22.06024551,20.13317299,21.68006134,20.57653046
6643,21.42173004,19.79105377,21.3635025,22.26765251,21.92175102,22.58804131
9527,21.77332497,21.80705833,21.98454094,22.97903633,22.87620163,22.98198318
3006,27.14889717,20.93919563,26.64402771,22.23955536,21.69852829,21.49736023
5108,21.0717659,22.53086281,22.27378273,22.96754456,23.87342644,22.97786713
10465,23.47060394,21.34791756,23.17727661,21.09698677,21.51210594,21.02189255
30968,21.02298164,23.52874184,20.07518005,23.70450974,22.82137299,23.22922897
60559,22.03945351,22.74658966,21.86251831,23.03811836,23.62008476,23.67022896
1479,24.61795616,21.62818146,22.85563087,23.01328278,19.94124985,21.04285049
9777,26.96521187,26.76154518,26.70200157,28.02199936,27.91814995,27.74406624
23122,23.79074287,24.32950783,23.96437454,25.51436615,25.14285278,24.88757896
6059,21.92571068,23.28898048,21.0093956,23.76638031,23.40937614,23.55660439
23352,22.73258209,23.06700516,21.73439217,23.81431007,24.84090996,23.05427361
4719,24.07944489,24.69763374,24.05233574,25.71164322,25.19854164,25.43074417
6897,23.67130852,23.8469944,23.39178658,23.01607513,22.4576683,21.25837517
7018,25.67222595,25.83163834,25.70440483,24.75842285,24.6413002,24.61588287
9260,21.40263748,23.23431206,21.02743721,23.69826889,23.47852516,22.92489815
7384,20.84039116,23.39728165,23.14099121,24.11219406,23.74581146,24.20597839
5631,22.1216011,22.07728386,21.78660202,23.49935722,22.87053108,23.05812836
5634,22.1216011,22.07728386,21.78660202,23.49935722,22.87053108,23.05812836
50865,25.18052101,20.6649971,26.10191345,21.44630432,20.85279465,21.06908035
1373,21.65976524,26.85685539,26.99894905,24.13210487,21.99758911,23.25349617
5928,22.41221619,22.49403,21.00036812,23.41506195,23.06370163,23.43033028
10652,24.41738129,21.96877098,24.18025589,20.66651917,21.47403717,23.70144653
5710,23.78656197,20.48805809,23.67788124,20.6588707,21.14801788,21.25094414
55754,21.41267586,20.30749512,21.4875679,22.30270958,22.21534157,22.43943977
10726,23.75633621,24.16223335,21.23137665,24.42066193,24.42508698,24.89859962
57026,24.01410103,21.55391121,23.16732597,22.22402573,21.80447578,20.46070862
23390,23.22964096,21.00385666,22.33671761,23.95446968,23.53658867,23.20743942
1523,25.60255051,21.24107742,21.86438942,24.29242516,24.69556427,24.99520111
4257,21.43283463,24.30166245,21.122715,23.60783577,23.86485863,24.14281464
2764,23.82152939,20.60971832,23.85538292,20.72098732,20.90958977,21.84601212
3309,28.93738937,28.58430672,29.3608284,27.76148224,27.71450043,28.002388
57003,21.67303658,23.92596817,23.12812805,24.39191818,23.94288445,24.51099014
51614,21.4430027,20.80321312,21.726614,22.62537956,22.44841576,22.38300323
3958,20.66589546,24.95269203,23.78785706,24.57062721,24.99800301,24.94449425
162,25.08468437,24.87140656,24.75959015,26.31446075,25.94877815,25.7136631
1329,20.9516201,20.38780975,21.05469513,20.97784805,22.87417603,22.47437096
5049,22.3141098,22.33568192,21.43371201,21.27844048,21.1690712,20.12186813
10226,26.53798103,22.49411583,27.33253288,23.50275993,23.83306313,23.62120247
4218,22.28404427,22.88242912,21.44245148,23.04153061,23.49643517,23.69996452
7317,27.30277824,26.02058029,26.85245705,25.87443542,25.86879539,24.84028625
23065,21.32655334,22.6180687,19.99232864,22.98187828,22.48000526,22.66179466
4926,22.88108444,23.31575584,21.34922218,24.08107185,23.82036018,23.54722023
7525,23.48148346,21.97552109,23.44442749,22.91683197,21.11211967,20.84113693
2534,23.48148346,21.97552109,23.44442749,22.91683197,21.11211967,20.84113693
9918,21.58955765,22.77653694,21.37768936,23.55438232,22.91466331,22.87524605
5162,21.40497589,22.86276054,21.61004448,22.89007759,23.12746811,23.49289513
2926,20.98470497,23.14261246,20.62430191,22.62294579,23.2609787,23.04568481
4723,23.10546303,23.66470528,21.15010071,23.70851517,24.222435,24.10836983
1072,29.20561981,27.48185349,30.82524872,27.63678551,28.03553772,27.51254272
64744,22.33911705,20.15336227,20.69508934,22.54849052,22.26060677,22.1043129
25929,21.20183182,22.00995827,22.27423096,23.07748985,23.00063515,22.67717171
9295,24.28369141,23.66817284,24.70940971,23.50142479,22.88874054,22.96668243
55902,24.62232018,23.62198639,23.97849655,20.570755,23.49093819,23.72035789
5711,22.02055168,21.60589981,21.33309555,23.03326988,22.26278687,22.80053139
10548,24.5654068,25.11533356,24.81107903,25.90219307,25.86877251,25.66239929
353,24.1299839,20.48382187,23.51376343,22.03016853,20.67327309,20.95464134
2266,26.536026,25.83966064,25.555933,26.77001572,27.01265335,27.28303719
27430,22.77523041,21.21279526,22.57980347,20.17853737,22.19706535,20.50120354
55773,22.35768318,20.64300728,20.57335472,23.06999016,23.50118065,21.01756668
6767,27.61631775,25.01090431,28.75783157,25.66364861,25.66884995,25.62823105
11335,20.71365166,23.3794117,22.97825241,23.81401634,23.40587425,23.90884781
2734,27.06999397,26.90081024,26.9307785,27.83255577,28.0520134,27.826931
6286,25.45459747,25.49759293,21.36424637,25.5949707,25.79389572,25.8202877
23165,20.69066048,22.52207565,21.68549156,23.04899788,22.85279465,22.65582657
22827,26.35692787,24.5447464,26.25281143,24.4342804,24.91296387,24.08042145
25921,22.65565109,21.33123398,22.38073349,22.16485405,19.84598732,20.5463047
4925,23.45663452,24.63649559,21.11566544,24.54132271,24.7665329,24.26763725
25940,20.72912407,22.88892555,21.16578865,22.80207062,22.8937664,22.87383842
27075,21.66404343,23.61346817,20.7710247,23.38113022,23.47506523,23.33115005
23277,22.00823021,21.85789871,22.00792313,21.08073425,20.12517738,21.33173752
4131,21.70555115,22.94586945,22.98829079,22.05430794,21.63664055,20.27862358
291,20.96953392,20.9432869,20.8560257,21.74980545,21.86789513,22.16106415
4666,23.77464867,20.85320854,23.98093796,22.06268692,21.79257202,20.36251068
9631,21.56050682,23.5331459,20.63714027,23.35904121,23.20609856,23.23077011
8729,25.48496056,25.21348953,25.18336296,26.45852852,26.32085991,25.9851799
57511,21.93785858,21.22744942,20.81374931,22.20833397,22.45324707,22.6618824
8669,24.68821907,22.34927177,24.72577667,23.75409508,20.81904602,22.99593353
80273,21.26136208,24.59371758,25.27077675,25.00504684,25.38584328,25.21652603
7170,23.13370323,20.87827873,24.30688667,24.38863754,24.17081451,23.90315819
6949,22.24721527,23.00533676,22.13230133,23.01318169,23.39532089,24.1272316
84340,22.60437584,22.30532837,19.79526329,23.18623734,22.8618145,22.57272148
2023,30.8465519,29.66954231,31.68920898,29.68603897,29.66682053,29.33624268
80221,23.84230042,24.9051342,23.9460125,24.96234512,25.47735214,25.40259361
79939,21.57335472,21.88851738,21.8021965,22.3550396,22.70933533,23.15957069
54443,20.38063049,21.15970993,20.21065331,21.91111755,22.34519005,20.81271935
10969,22.41916466,21.13169861,21.53106689,22.4470787,22.62118149,23.17943573
7110,24.75628471,23.1701107,24.67696762,24.93328094,25.47122383,25.62756157
10952,25.46088982,25.17344666,21.80129814,21.34814262,21.40760994,24.94373512
26010,23.36158562,23.95393562,22.31033134,24.53617287,24.03984261,24.38324165
6307,21.3041153,20.27972031,21.07465363,22.69195938,22.84300995,20.7354126
6252,21.08976555,22.83377647,22.3230896,22.89790726,23.26970863,23.43478966
2935,20.74999619,23.63787842,23.41918373,23.77193069,24.11521339,23.85386086
123,25.16675949,24.87829971,24.69136429,23.9916153,24.04710197,23.89171028
3054,24.22854042,23.29740143,25.62195778,23.54780769,23.30813599,22.74880219
23350,23.79263115,23.10905647,21.58707047,24.05548286,24.16384506,23.72858238
51542,21.50901604,21.42461014,21.85025215,23.29684067,22.54465294,22.00466919
32,23.66903877,24.87201691,23.82784081,24.92079926,25.48379135,25.06632423
126133,21.53701019,23.1952343,21.33317757,22.78414726,22.73411369,23.91095352
25963,21.38043594,23.2067852,22.89740753,24.02597427,23.66329575,23.09834862
114885,24.93337059,24.7164917,25.24067116,24.04809952,24.16254044,23.92859077
166012,23.00477219,21.99427795,22.59249687,23.51677132,23.27027893,23.75287056
10471,23.61099243,20.05826187,26.34737778,21.64010239,21.22763824,22.08040428
114883,24.71339989,25.75597954,25.14518738,24.27191734,24.16154099,24.16691208
8518,23.1516819,22.96696281,22.97893333,24.64201736,23.69029808,23.77062035
113201,20.69563866,19.99196434,21.96121788,20.75874519,22.5825634,22.85583878
22949,21.50309372,21.51045036,22.56536865,22.87451553,22.87235641,22.92344856
2590,26.39610672,26.75187492,26.652668,27.40681648,27.62254524,27.43467903
708,21.39120293,24.06718636,23.95526695,24.56430244,24.84837914,23.70967293
1984,27.34274101,25.94839859,27.78581429,25.94828796,25.67543411,26.21802521
143244,27.34274101,25.94839859,27.78581429,25.94828796,25.67543411,26.21802521
56648,27.34274101,25.94839859,27.78581429,25.94828796,25.67543411,26.21802521
10594,24.41131592,25.29473877,24.50573158,25.76311684,25.67486763,25.79280472
9789,21.39876747,23.65621948,21.6584816,23.34190941,23.49765396,23.34610939
10946,21.66933823,23.47840118,22.75376892,23.38784981,23.67303467,24.06340408
92255,21.02485085,23.58623314,21.437994,23.05429077,23.59046555,22.96079254
10915,23.22980118,20.39429855,20.8933506,23.18321228,24.01375961,21.19260597
9144,24.08658981,23.74868011,21.06041336,24.06101608,24.09103584,24.46195221
1315,26.68819237,26.98087311,26.61876869,27.77347946,27.63173103,27.45473862
2752,21.51104927,23.57876778,22.85940742,23.62243271,23.33510971,24.22339249
11332,22.96861649,22.00845146,21.30919266,21.32180786,20.6999855,21.13914871
9027,20.60429573,20.71508217,21.762537,22.27139091,21.63728142,22.13498878
121457,21.4312458,20.21382523,21.59290695,21.10928726,22.34375381,23.00044632
2530,20.43734741,22.38894844,21.64843369,22.37119102,22.70184708,22.60584831
56681,23.32209778,21.1421051,21.27990532,23.21423149,22.55060577,23.42636871
1152,28.48227692,27.94715118,28.65901184,27.45041847,27.43793488,27.3912468
2773,21.18250084,23.51857376,21.68820763,23.0359211,23.01777458,23.71617699
84364,24.72478867,24.27561569,24.13163376,25.49655724,25.32443619,24.9962368
6480,24.22457123,23.50324631,23.83720779,24.79788399,24.45444107,24.97083855
9521,22.14601707,23.47630119,23.3925724,23.14482307,21.59671783,21.0162487
27346,20.10046577,21.06444168,21.37060738,23.54144096,23.42201042,19.67823601
92092,21.39195824,22.86434746,22.73954582,23.16920853,23.5961647,23.32196045
10139,21.49747086,21.23344231,22.07431412,22.39756966,22.48561668,22.69865036
7175,25.8098278,22.5522728,25.95169258,24.26255798,22.09177971,24.07789803
56889,26.57614517,26.37069321,26.60978127,27.45088959,27.44434929,27.12514305
6240,21.53455925,22.71619797,20.95484352,22.78302765,22.34302139,23.13390732
9049,24.20120049,24.69911766,24.88934326,25.39067268,25.70374489,25.30612183
55577,25.80968094,23.18720436,23.19680977,22.99858856,22.87560272,22.84093857
91749,22.41160011,21.84762955,21.4741478,22.74018097,22.9438324,22.82024384
2171,24.78581429,23.23988533,26.52693748,23.59548187,23.79441643,23.59149361
55666,21.03754616,23.65479851,22.35713959,23.55683899,23.39754295,23.43300819
6431,22.23537254,24.64366913,24.16269302,25.3805027,23.95269203,25.00740051
6772,23.93966103,23.7358284,23.23257065,24.20097542,24.37272072,24.91168594
6638,20.89411545,23.08649254,24.68720436,25.28086281,23.18554306,23.93885422
6628,20.89411545,23.08649254,24.68720436,25.28086281,23.18554306,23.93885422
27175,21.32560349,20.99052238,21.31874466,21.92658234,22.22720337,21.91535568
7283,21.32560349,20.99052238,21.31874466,21.92658234,22.22720337,21.91535568
10493,25.59693336,24.84718513,24.87140656,24.30375481,24.04718399,24.27618408
2288,27.37757683,25.73853683,27.47312927,26.25136757,25.68228149,25.59123611
23760,22.1033535,21.38998985,23.21779823,23.01101494,23.09532547,23.60421944
25932,20.81003189,20.43118668,21.35094452,22.58145905,20.01604843,23.74673462
5230,28.24508667,27.06825256,28.4881134,27.00185013,27.0504055,26.89700699
29956,20.9810009,22.47874641,21.7021656,23.04521942,21.71689606,23.338377
23234,21.57869911,21.44334602,22.70484734,20.56302261,21.17059898,21.25063133
334,24.75720215,24.76996613,24.86655617,24.03338623,23.92569542,24.11680031
9813,22.10698509,21.69427299,21.43084717,22.7549305,22.60566711,22.37323761
10402,21.56073952,21.03814697,21.27049446,21.24128151,22.74067497,22.83171082
5451,21.96574974,21.5069561,23.621315,21.75128937,20.83084488,21.45773697
25833,21.96574974,21.5069561,23.621315,21.75128937,20.83084488,21.45773697
5452,21.96574974,21.5069561,23.621315,21.75128937,20.83084488,21.45773697
64087,20.62586212,22.89764786,22.8762455,23.23783112,23.44290924,22.94057465
54815,22.02664757,22.68213272,22.45073318,21.44861984,22.34296799,20.38930893
6713,20.949543,23.62466431,22.40312004,19.94486618,23.08465958,20.40965843
6611,21.45680428,23.05948257,22.93028831,23.37371635,23.25796127,23.69869423
83481,24.8702774,25.26176834,24.24880028,24.03590584,23.79223251,23.9214344
5478,28.93185043,28.6986599,29.31654739,28.14365196,28.2750206,28.05682755
9415,25.55528831,25.43733215,24.71019745,26.29689407,25.65921593,26.26130295
4249,24.21630478,20.47775078,24.91911697,23.78606224,21.11491776,20.77256966
823,20.79683113,21.23397827,20.50470924,21.99393272,21.21935654,21.80923462
10763,28.13050461,27.69431686,27.69039154,28.53926849,28.7444191,28.60116196
521,21.54393196,19.94515038,21.83771324,21.87019348,21.49707222,22.87498283
26985,21.11760712,22.24158859,21.9327507,22.56711388,23.0274601,22.2673378
55752,24.50433731,24.46126366,21.83121681,24.65752792,24.34251976,25.06570816
204,21.41772079,22.73225021,21.1500721,22.47632599,22.65890121,22.94674492
8907,23.37583733,23.50651741,22.73208618,23.96974182,24.04009247,24.11203384
25839,20.90295029,20.37835503,22.91703606,22.80173683,21.63582993,22.86147308
23521,24.28926086,24.54574776,24.73892403,25.47917175,24.91761589,25.53783226
11315,26.31856918,24.74575996,27.22434998,24.96481514,25.29967308,24.99433708
4059,21.31619644,22.42728996,23.02757645,23.57114792,22.99343109,22.96677017
23670,24.57565498,21.72524071,22.8237648,23.94565582,24.26413345,24.07365608
94239,25.05295753,25.33623314,20.74128914,25.30601692,21.01574516,20.47276115
3015,25.05295753,25.33623314,20.74128914,25.30601692,21.01574516,20.47276115
9341,21.40611839,24.44808769,24.43504524,24.55561066,24.44442749,24.62828636
6844,21.40611839,24.44808769,24.43504524,24.55561066,24.44442749,24.62828636
54931,21.59886551,22.92037964,21.78919792,22.93153191,23.21105385,22.80197334
1845,25.08877373,23.17391205,24.84052467,23.79491234,23.28700829,23.1770649
57213,21.78225708,22.58421516,21.01462364,22.95427322,22.56792641,22.52152443
8825,23.145895,20.80862808,23.60048103,21.68640709,20.78660011,21.97185516
8402,21.36261177,22.18104362,21.7154026,22.41547394,22.30178833,22.88533592
55361,21.86241341,23.54037857,22.2556572,22.58627892,22.27756119,19.60520744
3843,23.06174088,23.99248123,23.52037239,24.35265732,24.40158463,24.28827667
23042,25.66229057,25.52243996,25.68158531,26.38187218,26.32307816,26.263937
80347,24.1906147,24.5161705,20.80245972,24.49905396,24.0929718,24.39871788
58513,23.36372566,22.68692589,23.42111206,24.16361618,23.94975853,23.7090416
94081,21.02890015,22.28318787,21.81534195,21.58584976,22.64554977,23.67702103
